EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3.758,-2.016,3.336,-0.807,2.515,1.982,2.134,3.096,-0.087,1.005,0.107,0.824,-0.671,0.214,60.000,18525.000,1.000
-2.501,-0.313,3.727,1.403,3.706,3.631,2.421,4.028,-0.087,1.006,0.106,0.854,-0.641,0.092,60.000,18526.000,1.000
-0.865,2.303,5.057,3.857,5.286,5.059,3.431,5.381,-0.089,1.006,0.104,0.916,-0.641,-0.061,60.000,18527.000,1.000
0.430,4.543,6.687,6.024,6.832,5.798,4.787,6.975,-0.088,1.008,0.105,1.038,-0.641,-0.092,60.000,18528.000,1.000
1.092,5.558,7.894,7.521,8.162,5.979,6.049,8.687,-0.085,1.009,0.104,1.007,-0.702,-0.153,60.000,18529.000,1.000
1.510,5.692,8.772,8.435,9.431,6.069,7.131,10.286,-0.086,1.013,0.102,1.099,-0.732,-0.153,60.000,18530.000,1.000
2.118,5.727,9.837,9.096,10.657,6.311,8.092,11.243,-0.087,1.013,0.105,1.038,-0.763,-0.122,60.000,18531.000,1.000
2.566,5.535,10.803,9.457,11.262,6.380,8.585,10.910,-0.087,1.013,0.104,0.977,-0.854,-0.061,60.000,18532.000,1.000
1.752,4.010,10.301,8.876,10.363,5.693,7.841,9.049,-0.086,1.017,0.102,0.885,-0.885,-0.214,60.000,18533.000,1.000
-1.104,0.601,7.286,6.766,7.720,4.173,5.522,6.153,-0.085,1.017,0.102,0.763,-0.854,-0.061,60.000,18534.000,1.000
-5.542,-3.566,2.529,3.292,4.262,2.605,2.579,3.214,-0.087,1.018,0.100,0.732,-0.793,-0.092,60.000,18535.000,1.000
-10.150,-6.542,-1.794,-0.647,1.453,1.982,0.891,1.219,-0.088,1.017,0.100,0.580,-0.732,-0.092,60.000,18536.000,1.000
-13.713,-7.457,-4.124,-4.131,-0.056,2.240,1.355,0.494,-0.086,1.016,0.099,0.366,-0.763,-0.153,60.000,18537.000,1.000
-16.092,-7.477,-4.962,-7.036,-1.195,1.776,2.288,0.131,-0.087,1.017,0.099,0.366,-0.763,-0.244,60.000,18538.000,1.000
-17.935,-8.600,-5.977,-9.906,-3.465,-1.107,0.789,-1.414,-0.087,1.015,0.098,0.366,-0.732,-0.244,60.000,18539.000,1.000
-19.386,-11.329,-7.734,-12.727,-7.025,-6.154,-3.941,-4.652,-0.088,1.014,0.098,0.305,-0.702,-0.244,60.000,18540.000,1.000
-19.621,-14.140,-9.064,-14.460,-10.382,-11.202,-9.641,-8.391,-0.087,1.012,0.099,0.183,-0.702,-0.244,60.000,18541.000,1.000
-18.054,-15.502,-8.892,-14.233,-12.093,-14.357,-13.526,-10.943,-0.089,1.011,0.098,0.336,-0.763,-0.244,60.000,18542.000,1.000
-15.375,-15.585,-7.800,-12.535,-12.163,-15.502,-14.857,-11.621,-0.090,1.011,0.104,0.305,-0.732,-0.214,60.000,18543.000,1.000
-12.896,-15.465,-7.166,-10.747,-11.597,-15.710,-14.772,-10.952,-0.091,1.010,0.100,0.244,-0.793,-0.244,60.000,18544.000,1.000
-11.170,-15.341,-7.171,-9.636,-11.033,-15.754,-14.384,-9.818,-0.091,1.010,0.102,0.214,-0.824,-0.244,60.000,18545.000,1.000
-9.704,-14.308,-6.451,-8.676,-10.204,-15.434,-13.727,-8.711,-0.091,1.009,0.100,0.244,-0.854,-0.244,60.000,18546.000,1.000
-7.943,-11.712,-3.875,-6.899,-8.514,-14.014,-12.203,-7.533,-0.089,1.008,0.097,0.305,-0.916,-0.092,60.000,18547.000,1.000
-5.977,-7.970,0.069,-3.954,-5.649,-10.932,-9.346,-5.715,-0.089,1.008,0.099,0.397,-0.824,-0.031,60.000,18548.000,1.000
-4.061,-3.804,4.059,-0.205,-1.612,-6.196,-5.107,-2.644,-0.087,1.009,0.097,0.519,-0.702,-0.031,60.000,18549.000,1.000
-2.007,0.634,7.496,3.723,3.298,-0.590,0.045,1.642,-0.086,1.009,0.097,0.519,-0.732,0.000,60.000,18550.000,1.000
0.555,5.274,10.695,7.239,8.300,4.509,5.108,6.184,-0.086,1.011,0.096,0.580,-0.763,0.061,60.000,18551.000,1.000
3.605,9.344,13.828,9.920,12.262,7.995,8.926,9.667,-0.086,1.014,0.100,0.732,-0.763,0.092,60.000,18552.000,1.000
6.662,11.759,16.293,11.542,14.322,9.794,10.784,11.284,-0.090,1.014,0.097,0.763,-0.641,0.214,60.000,18553.000,1.000
9.247,12.185,17.361,12.090,14.437,10.596,10.778,11.090,-0.093,1.013,0.099,0.793,-0.702,0.244,60.000,18554.000,1.000
11.379,11.517,17.292,11.839,13.359,10.949,9.722,9.714,-0.092,1.011,0.099,0.793,-0.580,0.214,60.000,18555.000,1.000
13.461,11.152,17.265,11.246,12.026,10.812,8.567,7.843,-0.089,1.012,0.100,0.793,-0.671,0.122,60.000,18556.000,1.000
15.614,11.678,17.995,10.592,10.909,9.927,7.756,5.986,-0.091,1.015,0.101,0.824,-0.763,0.092,60.000,18557.000,1.000
17.389,12.421,18.797,9.732,9.883,8.347,7.063,4.459,-0.095,1.014,0.100,0.824,-0.854,-0.061,60.000,18558.000,1.000
18.317,12.444,18.422,8.194,8.621,6.508,5.988,3.365,-0.096,1.015,0.099,0.854,-0.916,-0.092,60.000,18559.000,1.000
18.613,11.819,16.695,5.725,7.196,5.087,4.474,2.658,-0.098,1.014,0.099,0.793,-1.099,-0.305,60.000,18560.000,1.000
19.035,11.526,14.861,2.803,6.170,4.770,3.135,2.280,-0.098,1.017,0.101,0.671,-1.129,-0.458,60.000,18561.000,1.000
19.897,12.014,14.071,0.289,5.823,5.591,2.484,2.113,-0.097,1.018,0.104,0.671,-1.343,-0.580,60.000,18562.000,1.000
20.559,12.418,14.024,-1.317,5.664,6.634,2.260,1.974,-0.095,1.016,0.102,0.580,-1.434,-0.763,60.000,18563.000,1.000
20.032,11.602,13.595,-2.013,5.125,6.866,2.006,1.895,-0.093,1.017,0.103,0.580,-1.404,-0.824,60.000,18564.000,1.000
17.721,9.427,12.307,-1.964,4.311,5.903,1.889,2.191,-0.090,1.018,0.104,0.458,-1.404,-0.793,60.000,18565.000,1.000
13.646,6.655,10.675,-1.337,3.775,3.988,2.491,3.157,-0.088,1.017,0.101,0.397,-1.343,-0.854,60.000,18566.000,1.000
8.533,4.197,9.437,-0.243,3.875,1.860,3.962,4.794,-0.088,1.017,0.104,0.275,-1.282,-0.671,60.000,18567.000,1.000
3.704,2.747,8.849,1.295,4.525,0.595,5.608,6.706,-0.087,1.019,0.104,0.122,-1.221,-0.549,60.000,18568.000,1.000
0.478,2.864,8.814,3.247,5.546,1.081,6.583,8.382,-0.087,1.016,0.104,0.092,-1.251,-0.366,60.000,18569.000,1.000
-0.396,5.013,9.533,5.568,7.122,3.501,6.942,9.710,-0.086,1.014,0.103,0.031,-1.160,-0.153,60.000,18570.000,1.000
1.061,9.121,11.519,8.252,9.543,7.166,7.552,10.899,-0.086,1.010,0.102,0.031,-1.068,-0.183,60.000,18571.000,1.000
3.926,13.972,14.588,10.918,12.362,10.746,8.873,11.842,-0.086,1.008,0.105,0.061,-0.977,-0.153,60.000,18572.000,1.000
6.571,17.475,17.240,12.504,14.228,12.738,10.220,11.935,-0.086,1.007,0.104,0.153,-0.824,-0.092,60.000,18573.000,1.000
7.713,18.070,17.750,12.013,13.897,12.154,10.412,10.672,-0.088,1.006,0.104,0.153,-0.824,0.031,60.000,18574.000,1.000
7.471,16.015,15.898,9.529,11.348,9.229,8.993,8.147,-0.091,1.004,0.105,0.183,-0.763,0.214,60.000,18575.000,1.000
7.066,13.078,13.177,6.138,7.739,5.384,6.582,5.000,-0.090,1.005,0.108,0.336,-0.641,0.275,60.000,18576.000,1.000
7.460,10.927,11.243,3.121,4.454,2.272,4.193,2.171,-0.092,1.005,0.109,0.336,-0.610,0.336,60.000,18577.000,1.000
8.483,10.018,10.479,1.287,2.330,0.893,2.426,0.544,-0.092,1.005,0.108,0.488,-0.580,0.244,60.000,18578.000,1.000
9.378,9.958,10.244,0.767,1.590,1.399,1.380,0.452,-0.091,1.006,0.107,0.427,-0.488,0.214,60.000,18579.000,1.000
