EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-1.210,-0.840,-0.975,-4.932,-2.794,-1.650,-5.006,-4.026,-0.082,0.982,-0.230,1.190,-0.153,0.336,60.000,20023.000,1.000
1.430,2.533,2.297,-1.830,0.248,0.319,-1.759,-1.694,-0.081,0.983,-0.232,1.160,-0.122,0.366,60.000,20024.000,1.000
2.310,4.716,3.722,0.049,2.703,2.209,0.846,0.942,-0.083,0.984,-0.231,1.251,-0.275,0.366,60.000,20025.000,1.000
1.431,5.414,3.275,0.865,4.162,3.540,2.471,3.328,-0.083,0.980,-0.231,1.129,-0.275,0.214,60.000,20026.000,1.000
0.266,5.756,3.118,2.291,4.991,4.093,3.768,5.062,-0.082,0.982,-0.230,1.068,-0.305,0.214,60.000,20027.000,1.000
-0.491,6.055,4.004,4.573,5.080,3.552,4.533,5.674,-0.082,0.982,-0.234,1.038,-0.366,0.244,60.000,20028.000,1.000
-1.604,5.184,4.010,5.782,3.673,1.570,3.483,4.900,-0.081,0.981,-0.234,1.038,-0.366,0.305,60.000,20029.000,1.000
-3.561,2.481,1.462,4.431,0.698,-1.509,0.214,3.177,-0.081,0.982,-0.233,1.038,-0.366,0.305,60.000,20030.000,1.000
-5.152,-0.657,-2.166,1.782,-2.381,-4.328,-3.471,1.550,-0.081,0.981,-0.235,1.068,-0.366,0.244,60.000,20031.000,1.000
-4.659,-1.975,-3.637,0.505,-3.699,-5.492,-5.091,0.871,-0.083,0.980,-0.234,1.068,-0.397,0.275,60.000,20032.000,1.000
-2.170,-0.942,-1.989,1.396,-2.887,-4.929,-4.152,1.113,-0.082,0.982,-0.232,1.099,-0.397,0.244,60.000,20033.000,1.000
0.164,0.660,0.176,2.558,-1.333,-3.865,-2.536,1.556,-0.080,0.984,-0.233,1.038,-0.488,0.275,60.000,20034.000,1.000
0.509,1.031,0.007,2.130,-0.451,-3.346,-2.107,1.599,-0.081,0.985,-0.229,0.946,-0.549,0.275,60.000,20035.000,1.000
-0.551,0.558,-1.986,0.848,-0.144,-3.233,-2.599,1.346,-0.081,0.984,-0.227,0.854,-0.549,0.336,60.000,20036.000,1.000
-0.913,1.058,-2.802,1.010,0.668,-2.713,-2.388,1.348,-0.082,0.984,-0.231,0.885,-0.671,0.336,60.000,20037.000,1.000
0.384,3.153,-1.030,3.319,2.347,-1.363,-0.894,1.868,-0.083,0.986,-0.232,0.702,-0.580,0.427,60.000,20038.000,1.000
2.167,5.339,1.369,5.920,3.986,0.474,0.664,2.639,-0.083,0.987,-0.232,0.732,-0.610,0.366,60.000,20039.000,1.000
2.879,5.825,1.769,6.804,4.556,2.110,1.017,3.273,-0.082,0.987,-0.233,0.702,-0.580,0.275,60.000,20040.000,1.000
2.512,4.613,0.252,6.247,4.114,3.111,0.583,3.678,-0.081,0.987,-0.230,0.610,-0.610,0.305,60.000,20041.000,1.000
2.299,3.246,-0.768,6.120,3.603,3.583,0.878,4.048,-0.082,0.986,-0.229,0.488,-0.580,0.305,60.000,20042.000,1.000
2.832,2.822,0.075,7.137,3.669,4.008,2.539,4.564,-0.081,0.985,-0.232,0.305,-0.732,0.305,60.000,20043.000,1.000
3.245,2.827,1.251,7.761,3.949,4.658,4.459,5.094,-0.080,0.986,-0.231,0.183,-0.763,0.214,60.000,20044.000,1.000
2.448,2.092,0.344,6.131,3.464,4.979,4.888,5.010,-0.081,0.984,-0.232,0.092,-0.702,0.244,60.000,20045.000,1.000
0.606,0.404,-2.904,2.407,1.526,3.702,2.953,3.385,-0.082,0.983,-0.231,0.031,-0.732,0.153,60.000,20046.000,1.000
-1.247,-1.419,-6.553,-1.543,-1.811,-0.062,-0.998,-0.341,-0.080,0.984,-0.230,-0.061,-0.671,0.153,60.000,20047.000,1.000
-2.860,-2.911,-9.272,-4.533,-6.020,-5.792,-6.230,-5.719,-0.080,0.984,-0.233,-0.092,-0.641,0.122,60.000,20048.000,1.000
-5.071,-4.528,-11.792,-7.043,-10.370,-11.625,-12.111,-11.278,-0.080,0.983,-0.233,-0.122,-0.732,0.214,60.000,20049.000,1.000
-8.071,-6.271,-14.817,-9.414,-13.638,-15.236,-17.342,-15.097,-0.080,0.981,-0.232,-0.214,-0.610,0.244,60.000,20050.000,1.000
-10.154,-6.547,-16.655,-10.191,-14.152,-14.889,-19.526,-15.679,-0.081,0.980,-0.234,-0.275,-0.458,0.214,60.000,20051.000,1.000
-9.183,-3.648,-14.690,-7.598,-11.096,-10.533,-16.905,-12.895,-0.078,0.979,-0.234,-0.275,-0.488,0.214,60.000,20052.000,1.000
-5.282,1.633,-9.217,-2.468,-5.893,-4.317,-10.755,-8.341,-0.079,0.978,-0.234,-0.275,-0.366,0.183,60.000,20053.000,1.000
-1.166,5.993,-4.221,1.690,-1.565,0.600,-4.979,-4.438,-0.078,0.979,-0.232,-0.275,-0.397,0.336,60.000,20054.000,1.000
0.617,6.817,-3.387,2.154,-0.240,2.320,-2.695,-2.773,-0.079,0.979,-0.233,-0.275,-0.488,0.397,60.000,20055.000,1.000
0.187,4.679,-6.185,-0.237,-1.545,1.218,-3.696,-3.258,-0.080,0.982,-0.232,-0.397,-0.336,0.397,60.000,20056.000,1.000
-0.436,2.198,-8.913,-2.461,-3.590,-1.173,-5.633,-4.794,-0.080,0.983,-0.233,-0.397,-0.244,0.275,60.000,20057.000,1.000
-0.126,0.886,-9.245,-2.966,-5.113,-3.782,-7.031,-6.460,-0.081,0.985,-0.231,-0.519,-0.275,0.336,60.000,20058.000,1.000
0.180,-0.096,-8.510,-2.971,-6.293,-6.393,-8.403,-7.929,-0.081,0.986,-0.233,-0.641,-0.183,0.397,60.000,20059.000,1.000
-0.754,-2.001,-9.063,-4.096,-7.615,-8.802,-10.517,-9.070,-0.082,0.984,-0.232,-0.763,-0.153,0.336,60.000,20060.000,1.000
-2.428,-4.228,-10.644,-5.761,-8.644,-10.267,-12.534,-9.577,-0.079,0.983,-0.230,-0.732,-0.153,0.366,60.000,20061.000,1.000
-3.113,-4.887,-10.782,-5.930,-8.457,-10.068,-12.726,-9.214,-0.078,0.982,-0.230,-0.732,-0.153,0.305,60.000,20062.000,1.000
-2.152,-3.410,-8.526,-4.069,-7.068,-8.357,-10.813,-8.253,-0.079,0.979,-0.230,-0.824,-0.092,0.305,60.000,20063.000,1.000
-0.843,-1.538,-6.149,-2.152,-5.732,-6.163,-8.598,-7.391,-0.079,0.979,-0.228,-0.702,-0.092,0.305,60.000,20064.000,1.000
-0.691,-1.237,-6.277,-2.201,-5.558,-4.555,-7.905,-7.086,-0.079,0.980,-0.229,-0.793,0.061,0.366,60.000,20065.000,1.000
-1.452,-2.367,-8.386,-3.698,-6.269,-3.962,-8.554,-7.201,-0.079,0.978,-0.229,-0.580,0.061,0.427,60.000,20066.000,1.000
-1.555,-3.105,-9.452,-4.342,-6.663,-4.174,-8.908,-7.337,-0.079,0.977,-0.230,-0.549,0.092,0.458,60.000,20067.000,1.000
-0.205,-2.286,-7.787,-2.989,-5.986,-4.660,-7.987,-7.205,-0.079,0.975,-0.226,-0.549,0.244,0.427,60.000,20068.000,1.000
1.569,-0.644,-5.034,-0.940,-4.594,-4.955,-6.535,-6.776,-0.076,0.975,-0.226,-0.549,0.275,0.549,60.000,20069.000,1.000
2.214,0.414,-3.836,-0.039,-3.333,-4.929,-5.907,-6.252,-0.078,0.975,-0.227,-0.458,0.305,0.519,60.000,20070.000,1.000
1.560,0.775,-4.372,-0.236,-2.461,-4.615,-6.219,-5.817,-0.078,0.977,-0.230,-0.275,0.458,0.519,60.000,20071.000,1.000
0.729,1.586,-4.431,0.001,-1.564,-3.947,-6.276,-5.467,-0.081,0.977,-0.228,-0.244,0.610,0.549,60.000,20072.000,1.000
0.285,3.261,-2.825,1.117,-0.509,-2.869,-5.329,-5.161,-0.081,0.977,-0.230,-0.092,0.580,0.519,60.000,20073.000,1.000
-0.514,4.578,-1.171,1.658,0.199,-1.437,-3.953,-4.828,-0.082,0.977,-0.232,0.000,0.549,0.458,60.000,20074.000,1.000
-2.128,4.418,-1.437,0.568,0.379,0.358,-2.750,-4.086,-0.085,0.979,-0.233,0.031,0.488,0.336,60.000,20075.000,1.000
-3.243,3.639,-2.817,-0.763,0.911,2.647,-1.014,-2.313,-0.086,0.979,-0.230,0.183,0.458,0.244,60.000,20076.000,1.000
-1.940,4.183,-2.570,0.069,2.799,5.299,2.373,0.649,-0.084,0.980,-0.231,0.336,0.336,0.305,60.000,20077.000,1.000
1.832,6.566,0.301,3.359,5.721,7.697,6.941,4.008,-0.085,0.979,-0.229,0.366,0.275,0.214,60.000,20078.000,1.000
5.979,9.264,3.699,6.787,8.253,9.265,10.577,6.593,-0.087,0.979,-0.229,0.519,0.244,0.122,60.000,20079.000,1.000
8.668,10.785,5.287,8.307,9.548,10.178,11.833,7.911,-0.087,0.979,-0.226,0.549,0.122,0.031,60.000,20080.000,1.000
10.260,11.558,5.626,8.628,10.271,11.190,11.636,8.506,-0.088,0.981,-0.230,0.519,-0.061,-0.092,60.000,20081.000,1.000
12.292,13.105,7.285,10.001,11.587,12.709,12.066,9.255,-0.088,0.984,-0.230,0.671,-0.244,-0.214,60.000,20082.000,1.000
14.999,15.627,11.041,12.943,13.527,14.279,13.769,10.421,-0.088,0.986,-0.226,0.610,-0.275,-0.336,60.000,20083.000,1.000
16.790,17.289,14.328,15.314,14.790,15.053,15.278,11.466,-0.086,0.988,-0.225,0.580,-0.458,-0.458,60.000,20084.000,1.000
16.370,16.282,14.199,14.987,14.201,14.518,14.942,11.709,-0.085,0.989,-0.224,0.458,-0.580,-0.488,60.000,20085.000,1.000
14.574,12.995,10.950,12.529,11.983,12.703,12.892,10.971,-0.086,0.990,-0.224,0.427,-0.702,-0.519,60.000,20086.000,1.000
13.441,9.572,7.707,10.399,9.410,10.102,10.736,9.609,-0.086,0.993,-0.227,0.305,-0.763,-0.488,60.000,20087.000,1.000
13.795,7.604,6.683,9.909,7.501,7.600,9.651,8.164,-0.086,0.994,-0.229,0.153,-0.824,-0.488,60.000,20088.000,1.000
14.451,6.814,6.951,9.911,6.260,5.935,9.185,6.964,-0.084,0.996,-0.227,0.092,-0.732,-0.427,60.000,20089.000,1.000
13.931,6.059,6.325,8.735,5.102,4.855,7.998,5.919,-0.083,0.995,-0.228,-0.031,-0.793,-0.275,60.000,20090.000,1.000
12.483,5.231,4.667,6.711,3.883,3.456,5.703,4.786,-0.086,0.994,-0.230,-0.153,-0.702,-0.244,60.000,20091.000,1.000
11.823,5.510,4.143,5.883,3.273,1.579,3.494,3.631,-0.085,0.993,-0.228,-0.336,-0.824,-0.092,60.000,20092.000,1.000
12.914,7.571,6.085,7.273,3.862,0.187,2.640,2.822,-0.085,0.992,-0.228,-0.366,-0.702,0.061,60.000,20093.000,1.000
14.807,10.357,8.956,9.512,5.272,0.286,3.009,2.653,-0.085,0.991,-0.229,-0.366,-0.854,0.183,60.000,20094.000,1.000
16.046,12.366,10.422,10.769,6.666,2.112,3.831,3.241,-0.086,0.991,-0.227,-0.519,-0.946,0.336,60.000,20095.000,1.000
16.484,13.506,10.438,11.104,7.795,5.219,5.220,4.578,-0.086,0.990,-0.224,-0.610,-0.793,0.336,60.000,20096.000,1.000
16.809,14.592,10.728,11.772,8.743,8.491,7.576,6.203,-0.087,0.987,-0.224,-0.702,-0.885,0.549,60.000,20097.000,1.000
16.633,15.227,11.423,12.584,8.803,10.125,9.634,6.944,-0.084,0.983,-0.226,-0.824,-0.793,0.580,60.000,20098.000,1.000
14.345,13.543,10.096,11.506,6.664,8.610,8.776,5.671,-0.085,0.984,-0.228,-0.824,-0.824,0.671,60.000,20099.000,1.000
9.411,8.629,5.024,7.420,2.111,4.173,3.992,2.490,-0.086,0.982,-0.226,-0.763,-0.885,0.916,60.000,20100.000,1.000
3.986,2.420,-1.685,2.285,-3.027,-1.098,-2.355,-1.167,-0.085,0.979,-0.224,-0.671,-0.885,1.007,60.000,20101.000,1.000
1.268,-1.770,-5.634,-0.500,-6.172,-4.758,-6.443,-3.707,-0.085,0.978,-0.222,-0.641,-0.946,1.099,60.000,20102.000,1.000
2.383,-2.433,-4.688,0.355,-6.173,-5.630,-6.441,-4.460,-0.085,0.976,-0.226,-0.519,-0.977,1.160,60.000,20103.000,1.000
5.564,-0.959,-0.979,2.955,-3.975,-4.127,-3.672,-3.745,-0.085,0.977,-0.221,-0.458,-1.007,1.251,60.000,20104.000,1.000
8.339,0.407,1.922,4.733,-1.297,-1.421,-0.573,-2.225,-0.086,0.979,-0.221,-0.458,-1.007,1.190,60.000,20105.000,1.000
9.925,0.994,2.893,5.227,0.923,1.452,1.789,-0.424,-0.086,0.977,-0.221,-0.427,-1.129,1.312,60.000,20106.000,1.000
11.126,1.617,3.434,5.764,2.640,3.753,3.726,1.212,-0.084,0.978,-0.222,-0.244,-1.160,1.343,60.000,20107.000,1.000
12.346,2.488,4.461,6.826,3.646,4.764,5.085,2.064,-0.082,0.976,-0.219,-0.153,-1.129,1.373,60.000,20108.000,1.000
12.653,2.398,4.534,6.943,3.188,3.975,4.669,1.533,-0.082,0.977,-0.222,-0.122,-0.977,1.404,60.000,20109.000,1.000
11.182,0.440,2.083,4.730,0.956,1.692,1.878,-0.411,-0.081,0.975,-0.221,-0.061,-0.916,1.373,60.000,20110.000,1.000
8.758,-2.256,-1.684,1.124,-2.057,-0.914,-1.906,-3.086,-0.080,0.974,-0.222,0.122,-0.824,1.312,60.000,20111.000,1.000
7.226,-3.384,-3.577,-1.437,-4.242,-2.604,-4.356,-5.568,-0.078,0.977,-0.223,0.183,-0.763,1.312,60.000,20112.000,1.000
7.232,-2.029,-2.231,-1.895,-4.907,-2.948,-4.596,-7.280,-0.078,0.979,-0.223,0.153,-0.763,1.312,60.000,20113.000,1.000
7.342,0.228,0.039,-1.723,-4.828,-2.500,-4.014,-8.225,-0.079,0.979,-0.221,0.183,-0.793,1.282,60.000,20114.000,1.000
5.762,1.124,-0.067,-2.822,-5.139,-2.144,-4.420,-8.746,-0.078,0.979,-0.221,0.214,-0.610,1.251,60.000,20115.000,1.000
2.487,0.232,-2.920,-4.952,-5.926,-2.234,-5.779,-9.071,-0.077,0.978,-0.223,0.153,-0.610,1.160,60.000,20116.000,1.000
-0.855,-0.937,-5.862,-6.141,-6.304,-2.431,-6.436,-9.141,-0.077,0.980,-0.223,0.336,-0.549,1.190,60.000,20117.000,1.000
-3.087,-1.245,-6.816,-5.450,-5.847,-2.448,-5.535,-8.883,-0.076,0.979,-0.222,0.366,-0.488,1.068,60.000,20118.000,1.000
-4.544,-1.318,-6.633,-4.247,-5.304,-2.590,-4.286,-8.428,-0.078,0.981,-0.223,0.397,-0.366,0.854,60.000,20119.000,1.000
-5.798,-2.168,-7.189,-4.226,-5.569,-3.206,-4.341,-7.947,-0.077,0.983,-0.224,0.366,-0.244,0.732,60.000,20120.000,1.000
-6.214,-3.387,-8.371,-5.086,-6.530,-4.128,-5.777,-7.571,-0.078,0.984,-0.223,0.366,-0.183,0.610,60.000,20121.000,1.000
-4.642,-3.718,-8.395,-5.132,-7.474,-5.171,-7.451,-7.559,-0.079,0.984,-0.219,0.214,-0.183,0.580,60.000,20122.000,1.000
-1.253,-2.993,-6.763,-3.781,-8.160,-6.564,-8.733,-8.157,-0.079,0.982,-0.217,0.092,-0.092,0.610,60.000,20123.000,1.000
2.154,-2.559,-5.430,-2.421,-8.986,-8.484,-10.038,-9.185,-0.078,0.980,-0.220,0.092,-0.092,0.427,60.000,20124.000,1.000
3.989,-3.565,-6.358,-2.412,-10.168,-10.626,-11.691,-10.017,-0.076,0.980,-0.222,0.031,-0.031,0.336,60.000,20125.000,1.000
4.549,-5.337,-8.661,-2.995,-11.083,-12.329,-12.855,-10.041,-0.076,0.981,-0.225,0.000,0.122,0.305,60.000,20126.000,1.000
5.346,-6.066,-9.383,-2.123,-10.768,-12.944,-12.214,-9.141,-0.075,0.981,-0.227,0.000,0.061,0.336,60.000,20127.000,1.000
6.961,-5.186,-7.192,0.690,-9.177,-12.345,-9.775,-7.816,-0.078,0.983,-0.227,0.153,0.183,0.305,60.000,20128.000,1.000
8.244,-4.424,-4.257,3.295,-7.629,-11.326,-7.451,-6.870,-0.078,0.983,-0.226,0.183,0.275,0.275,60.000,20129.000,1.000
7.954,-5.895,-3.672,3.290,-7.613,-11.103,-7.289,-6.873,-0.080,0.985,-0.225,0.244,0.244,0.366,60.000,20130.000,1.000
6.679,-9.400,-5.603,0.958,-9.148,-12.059,-9.202,-7.727,-0.081,0.985,-0.228,0.305,0.275,0.336,60.000,20131.000,1.000
6.334,-12.361,-7.232,-1.096,-10.753,-13.255,-11.042,-8.733,-0.080,0.985,-0.227,0.305,0.214,0.305,60.000,20132.000,1.000
7.788,-12.526,-6.509,-1.159,-11.057,-13.314,-11.018,-9.168,-0.083,0.983,-0.225,0.427,0.183,0.275,60.000,20133.000,1.000
9.863,-9.978,-4.567,-0.189,-10.012,-11.544,-9.408,-8.736,-0.083,0.978,-0.228,0.427,0.122,0.397,60.000,20134.000,1.000
11.099,-6.116,-3.586,0.068,-8.264,-8.136,-7.527,-7.478,-0.084,0.976,-0.225,0.458,0.031,0.519,60.000,20135.000,1.000
11.762,-1.507,-3.391,-0.245,-5.942,-3.688,-5.707,-5.485,-0.086,0.977,-0.227,0.641,0.031,0.519,60.000,20136.000,1.000
13.190,4.129,-1.777,0.477,-2.742,1.057,-3.273,-2.988,-0.087,0.977,-0.225,0.763,0.031,0.427,60.000,20137.000,1.000
15.481,10.115,1.954,2.563,0.978,5.198,-0.271,-0.569,-0.092,0.979,-0.226,0.916,-0.153,0.427,60.000,20138.000,1.000
