EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
29.402,21.818,13.931,11.282,17.554,15.064,10.622,8.400,-0.138,0.966,-0.252,1.282,-8.881,1.923,73.333,4673.000,1.000
28.311,18.531,9.842,8.077,14.834,15.974,10.461,7.918,-0.136,0.967,-0.251,1.312,-8.698,1.862,73.333,4674.000,1.000
25.858,15.032,4.722,4.945,11.352,14.935,9.193,6.487,-0.135,0.968,-0.252,1.404,-8.575,1.801,73.333,4675.000,1.000
23.432,11.726,0.121,3.177,7.909,11.810,6.931,4.524,-0.136,0.968,-0.252,1.343,-8.453,1.770,73.333,4676.000,1.000
22.583,9.020,-2.361,3.772,5.429,7.112,4.259,2.839,-0.136,0.968,-0.251,1.465,-8.392,1.709,73.333,4677.000,1.000
24.516,8.198,-1.403,7.108,5.164,3.132,2.491,2.416,-0.135,0.967,-0.252,1.434,-8.240,1.678,73.333,4678.000,1.000
29.708,10.970,3.507,12.762,8.134,2.899,2.948,3.798,-0.135,0.966,-0.253,1.526,-8.026,1.678,73.333,4679.000,1.000
37.802,18.037,11.633,19.568,14.199,7.720,5.897,6.636,-0.136,0.967,-0.252,1.495,-7.874,1.556,73.333,4680.000,1.000
47.435,27.795,20.823,25.701,21.499,15.578,9.970,9.570,-0.137,0.965,-0.255,1.617,-7.751,1.617,73.333,4681.000,1.000
56.245,36.644,28.077,29.050,27.015,22.091,12.711,10.706,-0.141,0.965,-0.255,1.678,-7.568,1.587,73.333,4682.000,1.000
61.822,41.201,31.101,28.358,28.387,23.565,12.302,8.973,-0.140,0.963,-0.256,1.801,-7.538,1.373,73.333,4683.000,1.000
63.104,40.657,29.799,24.367,25.689,19.935,9.212,5.263,-0.144,0.964,-0.252,1.862,-7.538,1.434,73.333,4684.000,1.000
60.914,37.222,26.356,19.657,21.494,14.989,6.041,2.068,-0.144,0.965,-0.250,1.892,-7.416,1.434,73.333,4685.000,1.000
57.132,33.977,23.579,16.976,18.842,12.943,5.333,1.658,-0.146,0.965,-0.251,1.923,-7.568,1.526,73.333,4686.000,1.000
53.323,32.415,22.942,17.448,18.980,14.880,7.490,4.359,-0.146,0.966,-0.250,2.014,-7.477,1.434,73.333,4687.000,1.000
50.176,32.285,24.211,20.326,21.132,18.794,10.938,8.613,-0.147,0.966,-0.251,2.136,-7.629,1.556,73.333,4688.000,1.000
47.737,32.581,26.333,23.993,23.727,21.866,13.785,12.466,-0.148,0.966,-0.252,2.228,-7.721,1.556,73.333,4689.000,1.000
45.552,32.156,28.112,26.819,25.450,22.537,15.015,14.718,-0.147,0.968,-0.250,2.258,-7.751,1.617,73.333,4690.000,1.000
42.959,30.446,28.642,27.685,25.753,21.284,14.726,15.153,-0.146,0.968,-0.251,2.167,-7.782,1.770,73.333,4691.000,1.000
39.917,28.101,27.926,26.665,25.063,19.755,13.932,14.527,-0.149,0.967,-0.250,2.197,-7.843,2.075,73.333,4692.000,1.000
37.226,26.469,26.876,25.061,24.416,19.417,13.958,14.142,-0.148,0.968,-0.251,2.258,-8.026,2.075,73.333,4693.000,1.000
35.352,26.013,26.104,24.021,24.239,20.392,15.170,14.634,-0.147,0.969,-0.251,2.228,-8.057,2.197,73.333,4694.000,1.000
33.195,25.244,24.754,23.065,23.385,21.033,16.215,15.112,-0.147,0.969,-0.248,2.197,-8.270,2.350,73.333,4695.000,1.000
28.510,21.698,20.989,20.316,19.911,19.201,15.024,13.799,-0.146,0.968,-0.252,2.228,-8.209,2.380,73.333,4696.000,1.000
19.865,14.265,13.819,14.337,12.977,14.117,10.658,9.664,-0.146,0.969,-0.250,2.075,-8.270,2.380,73.333,4697.000,1.000
8.142,4.407,4.329,5.679,3.826,6.914,4.060,3.453,-0.144,0.970,-0.249,2.045,-8.301,2.350,73.333,4698.000,1.000
-3.941,-4.920,-4.910,-3.370,-5.008,-0.208,-2.748,-2.853,-0.143,0.971,-0.248,1.984,-8.331,2.319,73.333,4699.000,1.000
-13.469,-11.259,-11.415,-10.246,-11.274,-5.365,-7.868,-7.353,-0.141,0.969,-0.249,1.953,-8.270,2.411,73.333,4700.000,1.000
