EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-12.646,-15.032,-18.273,-18.257,-14.933,-7.014,-8.828,-16.517,-0.157,0.957,-0.277,0.916,-0.244,0.092,73.333,13953.000,1.000
-19.442,-18.878,-22.227,-20.544,-16.336,-8.107,-8.667,-16.388,-0.159,0.957,-0.278,1.038,-0.336,0.122,73.333,13954.000,1.000
-23.384,-19.684,-22.983,-20.872,-15.762,-7.807,-7.419,-15.114,-0.161,0.958,-0.275,1.129,-0.397,0.244,73.333,13955.000,1.000
-23.208,-17.055,-20.022,-18.287,-12.875,-5.919,-5.043,-12.486,-0.159,0.959,-0.277,1.129,-0.580,0.397,73.333,13956.000,1.000
-19.433,-12.232,-14.418,-13.081,-8.508,-3.251,-2.346,-8.971,-0.160,0.961,-0.275,1.160,-0.641,0.488,73.333,13957.000,1.000
-13.784,-7.215,-8.211,-6.673,-4.094,-0.827,-0.180,-5.399,-0.158,0.960,-0.277,1.190,-0.824,0.641,73.333,13958.000,1.000
-8.026,-3.532,-3.196,-0.624,-0.767,0.862,1.210,-2.386,-0.157,0.961,-0.277,1.068,-0.946,0.671,73.333,13959.000,1.000
-3.489,-1.887,-0.404,3.865,0.827,1.609,1.870,-0.282,-0.156,0.961,-0.276,0.977,-1.007,0.610,73.333,13960.000,1.000
-1.049,-2.330,-0.137,5.977,0.422,1.161,1.695,0.628,-0.156,0.961,-0.278,0.916,-1.099,0.732,73.333,13961.000,1.000
-0.978,-4.434,-2.036,5.458,-1.782,-0.524,0.566,0.189,-0.154,0.962,-0.278,0.885,-1.160,0.824,73.333,13962.000,1.000
-2.842,-7.397,-5.203,2.757,-5.088,-3.001,-1.308,-1.431,-0.152,0.964,-0.281,0.793,-1.129,0.916,73.333,13963.000,1.000
-5.499,-9.991,-8.267,-0.989,-8.330,-5.314,-3.255,-3.625,-0.153,0.963,-0.278,0.702,-1.190,0.946,73.333,13964.000,1.000
-7.487,-10.988,-9.768,-4.348,-10.318,-6.557,-4.592,-5.672,-0.151,0.962,-0.279,0.702,-1.221,1.038,73.333,13965.000,1.000
-7.923,-10.112,-9.058,-6.425,-10.668,-6.773,-5.313,-7.314,-0.150,0.962,-0.277,0.519,-1.221,1.221,73.333,13966.000,1.000
-7.001,-8.111,-6.652,-7.253,-9.892,-6.842,-5.897,-8.701,-0.147,0.961,-0.280,0.488,-1.190,1.129,73.333,13967.000,1.000
-5.510,-5.810,-3.588,-7.349,-8.626,-7.351,-6.552,-9.891,-0.146,0.963,-0.281,0.366,-1.099,1.129,73.333,13968.000,1.000
-4.221,-3.618,-0.818,-7.184,-7.213,-8.075,-7.091,-10.821,-0.145,0.958,-0.282,0.244,-1.007,1.129,73.333,13969.000,1.000
-3.684,-1.852,0.872,-7.087,-5.917,-8.425,-7.295,-11.493,-0.146,0.957,-0.280,0.275,-0.854,1.007,73.333,13970.000,1.000
-4.160,-1.052,0.943,-7.245,-5.059,-8.009,-7.088,-11.917,-0.144,0.957,-0.280,0.244,-0.824,0.977,73.333,13971.000,1.000
-5.625,-1.908,-0.754,-7.717,-4.986,-7.041,-6.662,-12.127,-0.145,0.958,-0.279,0.183,-0.488,0.854,73.333,13972.000,1.000
-7.812,-4.756,-3.853,-8.345,-5.920,-6.284,-6.420,-12.202,-0.146,0.959,-0.278,0.244,-0.488,0.916,73.333,13973.000,1.000
-10.011,-8.938,-7.339,-8.548,-7.645,-6.360,-6.599,-12.019,-0.144,0.958,-0.279,0.183,-0.336,0.793,73.333,13974.000,1.000
-11.366,-13.106,-10.060,-7.786,-9.729,-7.485,-7.315,-11.526,-0.146,0.958,-0.281,0.214,-0.305,0.824,73.333,13975.000,1.000
-11.681,-16.419,-11.681,-6.426,-12.148,-9.844,-8.971,-11.410,-0.147,0.954,-0.278,0.336,-0.244,0.732,73.333,13976.000,1.000
-11.351,-18.868,-12.620,-5.532,-15.042,-13.368,-11.859,-12.613,-0.148,0.956,-0.281,0.275,-0.153,0.671,73.333,13977.000,1.000
-10.646,-20.537,-13.167,-5.763,-17.959,-17.213,-15.401,-15.099,-0.149,0.958,-0.279,0.336,-0.122,0.519,73.333,13978.000,1.000
-9.623,-21.284,-13.222,-6.924,-19.943,-20.138,-18.337,-17.726,-0.149,0.958,-0.277,0.397,-0.031,0.427,73.333,13979.000,1.000
-8.534,-20.974,-12.653,-8.322,-20.205,-21.271,-19.496,-19.127,-0.148,0.958,-0.276,0.519,-0.031,0.458,73.333,13980.000,1.000
-7.925,-19.689,-11.586,-9.299,-18.557,-20.396,-18.364,-18.495,-0.150,0.958,-0.275,0.458,-0.061,0.488,73.333,13981.000,1.000
-8.264,-17.837,-10.434,-9.620,-15.553,-17.950,-15.352,-16.030,-0.150,0.956,-0.276,0.519,-0.061,0.458,73.333,13982.000,1.000
-9.397,-15.931,-9.574,-9.454,-12.222,-14.781,-11.624,-12.859,-0.150,0.956,-0.278,0.732,-0.061,0.488,73.333,13983.000,1.000
-10.512,-14.211,-9.013,-9.118,-9.474,-11.636,-8.415,-10.218,-0.152,0.957,-0.278,0.824,0.031,0.427,73.333,13984.000,1.000
-10.841,-12.649,-8.554,-8.936,-7.698,-8.816,-6.320,-8.643,-0.152,0.957,-0.279,0.854,0.031,0.488,73.333,13985.000,1.000
-10.279,-11.163,-8.125,-9.202,-6.802,-6.255,-5.099,-7.887,-0.152,0.957,-0.274,1.007,-0.031,0.427,73.333,13986.000,1.000
-9.152,-9.526,-7.655,-9.932,-6.329,-3.684,-3.956,-7.287,-0.151,0.958,-0.276,1.129,-0.031,0.458,73.333,13987.000,1.000
-7.683,-7.264,-6.780,-10.592,-5.541,-0.762,-2.056,-6.032,-0.151,0.958,-0.275,1.068,0.031,0.427,73.333,13988.000,1.000
-6.013,-4.049,-5.054,-10.368,-3.763,2.624,0.947,-3.483,-0.150,0.959,-0.276,1.068,-0.092,0.488,73.333,13989.000,1.000
