EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-8.626,-18.957,-6.863,0.744,-11.425,-12.680,-10.265,-6.774,-0.188,0.953,-0.281,1.160,-0.458,2.045,73.333,7218.000,1.000
-8.912,-21.971,-7.221,-0.167,-11.705,-14.599,-12.338,-7.256,-0.189,0.951,-0.281,1.129,-0.397,2.136,73.333,7219.000,1.000
-7.790,-19.851,-6.125,-0.108,-9.902,-11.813,-12.077,-6.475,-0.192,0.953,-0.279,1.007,-0.305,2.167,73.333,7220.000,1.000
-5.682,-13.628,-3.980,1.075,-6.622,-6.230,-9.566,-4.521,-0.190,0.953,-0.280,0.977,-0.183,2.289,73.333,7221.000,1.000
-2.967,-5.172,-1.076,3.448,-2.669,-0.040,-5.517,-1.752,-0.193,0.954,-0.281,1.007,-0.061,2.350,73.333,7222.000,1.000
-0.079,3.486,2.270,6.828,1.186,5.422,-0.915,1.293,-0.192,0.956,-0.280,1.099,-0.153,2.472,73.333,7223.000,1.000
2.226,10.352,5.374,10.523,4.186,9.375,3.357,4.088,-0.191,0.955,-0.280,1.068,-0.183,2.563,73.333,7224.000,1.000
2.929,14.094,7.208,13.329,5.679,11.394,6.540,6.097,-0.191,0.956,-0.280,1.068,-0.031,2.716,73.333,7225.000,1.000
1.450,14.860,7.064,14.112,5.522,11.784,8.085,6.865,-0.191,0.958,-0.279,0.885,0.122,2.625,73.333,7226.000,1.000
-1.700,13.872,5.138,12.479,4.154,11.226,7.812,6.277,-0.191,0.957,-0.278,0.854,0.061,2.594,73.333,7227.000,1.000
-5.257,12.115,2.184,8.606,1.944,9.671,5.677,4.421,-0.190,0.953,-0.276,0.916,0.122,2.625,73.333,7228.000,1.000
-7.820,10.274,-0.909,3.000,-0.957,6.629,1.845,1.528,-0.191,0.948,-0.283,1.007,0.000,2.563,73.333,7229.000,1.000
-8.044,9.426,-3.034,-3.057,-3.961,2.654,-2.755,-1.710,-0.189,0.945,-0.283,1.099,0.122,2.625,73.333,7230.000,1.000
-5.217,10.320,-3.267,-7.678,-6.147,-0.770,-6.746,-4.435,-0.187,0.943,-0.282,1.160,0.122,2.533,73.333,7231.000,1.000
-0.004,12.529,-1.583,-9.521,-7.002,-2.577,-9.263,-6.272,-0.184,0.946,-0.288,1.373,0.275,2.563,73.333,7232.000,1.000
5.895,15.194,1.305,-8.423,-6.516,-2.531,-10.186,-7.312,-0.184,0.949,-0.290,1.526,0.519,2.594,73.333,7233.000,1.000
10.919,17.674,4.622,-5.040,-4.881,-0.874,-9.783,-7.698,-0.179,0.951,-0.287,1.648,0.580,2.625,73.333,7234.000,1.000
14.411,19.082,7.848,-0.161,-2.381,1.746,-8.448,-7.348,-0.178,0.951,-0.288,1.678,0.763,2.594,73.333,7235.000,1.000
16.473,18.506,10.729,5.595,0.606,4.266,-6.629,-5.983,-0.176,0.949,-0.284,1.678,0.885,2.441,73.333,7236.000,1.000
17.293,16.129,13.102,11.398,3.586,5.603,-4.756,-3.549,-0.173,0.947,-0.283,1.770,1.160,2.350,73.333,7237.000,1.000
16.693,13.036,14.532,15.729,5.805,5.190,-3.260,-0.682,-0.176,0.950,-0.282,1.862,1.465,2.319,73.333,7238.000,1.000
14.224,9.687,14.119,16.712,6.176,3.072,-2.769,1.312,-0.178,0.955,-0.282,1.801,1.648,2.258,73.333,7239.000,1.000
9.704,5.339,10.963,13.322,3.696,-0.438,-4.013,1.071,-0.180,0.956,-0.282,1.770,1.892,2.136,73.333,7240.000,1.000
3.827,-0.822,5.104,6.376,-1.770,-5.077,-7.262,-1.870,-0.180,0.955,-0.283,1.740,1.953,1.984,73.333,7241.000,1.000
-1.656,-8.212,-1.898,-1.600,-8.895,-10.295,-11.685,-6.395,-0.182,0.955,-0.283,1.617,2.045,1.801,73.333,7242.000,1.000
-4.442,-14.425,-7.289,-7.326,-14.994,-14.532,-15.286,-10.094,-0.181,0.953,-0.284,1.465,2.075,1.648,73.333,7243.000,1.000
-3.091,-16.694,-8.710,-8.387,-17.466,-15.931,-16.056,-10.720,-0.178,0.953,-0.286,1.312,2.258,1.495,73.333,7244.000,1.000
1.443,-14.328,-6.119,-4.996,-15.808,-14.248,-13.706,-7.917,-0.179,0.953,-0.283,1.373,2.502,1.312,73.333,7245.000,1.000
6.078,-9.444,-1.984,-0.047,-12.046,-11.276,-10.082,-3.622,-0.175,0.953,-0.283,1.373,2.594,1.282,73.333,7246.000,1.000
7.801,-5.284,0.646,3.045,-9.035,-9.335,-7.729,-0.668,-0.178,0.951,-0.283,1.312,2.838,1.251,73.333,7247.000,1.000
5.912,-3.735,0.523,2.954,-8.196,-9.442,-7.818,-0.540,-0.178,0.951,-0.284,1.343,2.991,1.251,73.333,7248.000,1.000
2.410,-3.975,-1.005,1.216,-8.561,-10.369,-9.191,-2.187,-0.177,0.951,-0.283,1.373,3.082,1.221,73.333,7249.000,1.000
0.221,-3.417,-1.473,0.516,-7.942,-9.593,-9.486,-3.125,-0.177,0.951,-0.282,1.343,3.174,1.282,73.333,7250.000,1.000
0.832,-0.222,0.346,2.088,-5.163,-5.702,-7.367,-1.818,-0.179,0.953,-0.285,1.129,3.235,1.312,73.333,7251.000,1.000
3.261,4.798,3.284,4.564,-1.361,-0.087,-3.793,0.943,-0.181,0.950,-0.286,1.221,3.326,1.434,73.333,7252.000,1.000
5.237,8.976,4.937,5.412,1.088,4.192,-0.982,3.041,-0.182,0.949,-0.284,1.251,3.479,1.373,73.333,7253.000,1.000
5.457,10.629,4.150,3.493,1.084,5.575,-0.087,3.307,-0.182,0.949,-0.286,1.282,3.571,1.465,73.333,7254.000,1.000
4.427,10.356,1.982,-0.015,-0.246,5.219,-0.332,2.433,-0.183,0.950,-0.288,1.282,3.693,1.495,73.333,7255.000,1.000
