EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
14.120,1.658,8.957,8.391,6.745,5.933,6.761,10.103,-0.104,0.998,0.075,0.885,-0.061,0.946,46.667,191052.000,1.000
12.650,-0.639,7.336,8.090,3.849,1.128,0.390,6.550,-0.103,1.000,0.076,0.946,-0.122,0.946,46.667,191053.000,1.000
11.685,-1.299,7.177,9.136,3.668,0.456,-1.174,5.840,-0.105,1.001,0.077,1.068,-0.214,0.885,46.667,191054.000,1.000
10.768,-1.288,7.071,10.231,5.443,3.490,1.528,7.480,-0.105,1.001,0.073,1.282,-0.183,0.854,46.667,191055.000,1.000
10.184,-1.034,6.638,10.556,7.699,7.549,5.605,9.519,-0.105,1.003,0.075,1.373,-0.183,0.732,46.667,191056.000,1.000
10.517,-0.320,6.521,10.325,9.290,9.942,8.502,10.358,-0.106,1.002,0.078,1.617,-0.183,0.732,46.667,191057.000,1.000
11.739,0.859,6.975,10.192,9.821,9.707,9.590,9.929,-0.105,1.005,0.076,1.587,-0.244,0.702,46.667,191058.000,1.000
12.925,2.001,7.147,10.343,9.455,7.649,9.530,9.194,-0.105,1.006,0.074,1.740,-0.366,0.610,46.667,191059.000,1.000
13.084,2.842,6.157,10.360,8.604,5.303,8.777,8.741,-0.104,1.009,0.072,1.648,-0.275,0.519,46.667,191060.000,1.000
12.186,3.966,4.543,9.971,7.892,4.105,7.510,8.432,-0.102,1.010,0.073,1.709,-0.275,0.458,46.667,191061.000,1.000
11.022,6.112,3.871,9.526,7.964,4.798,6.399,8.133,-0.104,1.010,0.073,1.678,-0.214,0.336,46.667,191062.000,1.000
10.215,8.922,4.868,9.556,8.864,6.897,6.160,8.060,-0.102,1.013,0.075,1.617,-0.183,0.275,46.667,191063.000,1.000
9.788,11.023,6.633,10.161,9.878,8.947,6.529,8.364,-0.104,1.014,0.074,1.556,-0.183,0.244,46.667,191064.000,1.000
9.650,11.508,7.914,10.998,10.249,9.652,6.466,8.753,-0.103,1.011,0.072,1.465,-0.214,0.244,46.667,191065.000,1.000
10.132,10.925,8.645,11.823,9.888,8.716,5.354,8.698,-0.102,1.011,0.069,1.465,-0.305,0.214,46.667,191066.000,1.000
11.739,10.457,9.699,12.744,9.217,6.708,3.628,8.025,-0.103,1.012,0.072,1.404,-0.305,0.183,46.667,191067.000,1.000
14.207,10.340,11.190,13.676,8.380,4.295,2.046,7.028,-0.104,1.013,0.073,1.404,-0.305,0.092,46.667,191068.000,1.000
16.155,9.619,11.797,13.938,6.962,1.748,0.650,5.969,-0.104,1.011,0.070,1.343,-0.153,0.122,46.667,191069.000,1.000
16.313,7.736,10.438,12.989,4.835,-0.633,-0.967,4.883,-0.105,1.011,0.071,1.160,-0.244,0.183,46.667,191070.000,1.000
14.917,5.760,8.067,11.394,2.941,-1.907,-2.437,4.001,-0.105,1.012,0.070,1.129,-0.305,0.061,46.667,191071.000,1.000
13.251,5.242,6.734,10.345,2.507,-1.123,-2.699,3.754,-0.104,1.015,0.069,0.977,-0.336,0.122,46.667,191072.000,1.000
11.849,6.037,6.866,10.172,3.449,1.319,-1.560,4.089,-0.104,1.015,0.069,0.977,-0.366,0.122,46.667,191073.000,1.000
9.807,6.153,6.546,9.923,4.287,3.683,-0.136,4.371,-0.106,1.016,0.073,0.946,-0.427,0.092,46.667,191074.000,1.000
6.235,4.029,3.917,8.629,3.788,4.442,0.370,4.063,-0.107,1.015,0.071,0.916,-0.427,0.092,46.667,191075.000,1.000
1.749,0.219,-0.540,6.452,2.026,3.300,-0.491,3.016,-0.106,1.013,0.069,0.824,-0.427,0.061,46.667,191076.000,1.000
-2.211,-3.503,-4.738,4.302,-0.103,0.920,-2.314,1.462,-0.109,1.014,0.071,0.793,-0.580,0.092,46.667,191077.000,1.000
-5.105,-6.021,-7.357,2.775,-1.741,-1.535,-3.746,0.221,-0.109,1.015,0.070,0.824,-0.702,0.031,46.667,191078.000,1.000
-7.657,-7.485,-8.914,1.580,-2.608,-2.917,-3.409,0.149,-0.109,1.017,0.069,0.763,-0.763,-0.031,46.667,191079.000,1.000
-10.724,-8.514,-10.684,-0.131,-3.187,-2.942,-1.623,0.860,-0.108,1.018,0.070,0.610,-0.763,-0.122,46.667,191080.000,1.000
-14.053,-9.111,-12.859,-2.647,-4.026,-2.224,-0.013,1.028,-0.107,1.018,0.070,0.549,-0.763,-0.153,46.667,191081.000,1.000
-16.400,-8.611,-14.288,-5.194,-4.923,-1.325,0.681,0.170,-0.108,1.015,0.074,0.427,-0.824,-0.092,46.667,191082.000,1.000
-17.143,-6.941,-14.362,-7.007,-5.469,-0.546,0.816,-1.060,-0.106,1.015,0.075,0.214,-0.946,-0.092,46.667,191083.000,1.000
-17.202,-5.277,-14.232,-8.351,-5.974,-0.497,0.285,-2.183,-0.103,1.012,0.072,0.183,-0.885,0.031,46.667,191084.000,1.000
-17.725,-4.668,-15.222,-9.861,-6.924,-1.659,-1.359,-3.291,-0.101,1.010,0.070,0.122,-0.916,0.122,46.667,191085.000,1.000
-18.387,-4.496,-16.670,-11.243,-7.884,-3.358,-3.527,-4.308,-0.102,1.013,0.071,0.061,-0.916,0.244,46.667,191086.000,1.000
-17.799,-3.273,-16.532,-11.346,-7.843,-4.151,-4.748,-4.793,-0.103,1.011,0.073,0.153,-0.824,0.183,46.667,191087.000,1.000
-15.390,-0.740,-14.013,-9.557,-6.503,-3.269,-4.201,-4.408,-0.105,1.010,0.074,0.153,-0.763,0.275,46.667,191088.000,1.000
-12.124,1.649,-10.631,-6.710,-4.692,-1.272,-2.457,-3.287,-0.105,1.009,0.074,0.183,-0.732,0.305,46.667,191089.000,1.000
-9.460,2.300,-8.576,-4.517,-3.617,0.405,-0.926,-2.134,-0.102,1.006,0.074,0.214,-0.824,0.305,46.667,191090.000,1.000
-8.135,0.950,-8.607,-4.170,-3.986,0.353,-0.806,-1.889,-0.103,1.002,0.074,0.336,-0.732,0.488,46.667,191091.000,1.000
-8.029,-1.570,-9.919,-5.594,-5.769,-1.896,-2.325,-3.018,-0.104,1.001,0.073,0.336,-0.610,0.641,46.667,191092.000,1.000
-8.874,-4.618,-11.719,-7.987,-8.550,-5.470,-4.836,-5.185,-0.107,0.999,0.071,0.427,-0.641,0.641,46.667,191093.000,1.000
-10.591,-8.203,-14.089,-10.574,-11.781,-8.676,-7.386,-7.539,-0.110,1.000,0.072,0.549,-0.702,0.549,46.667,191094.000,1.000
-12.735,-12.112,-16.983,-12.613,-14.606,-10.062,-9.018,-9.119,-0.115,1.002,0.069,0.763,-0.610,0.397,46.667,191095.000,1.000
-14.262,-15.365,-19.276,-13.336,-16.074,-9.324,-9.110,-9.364,-0.116,1.004,0.071,0.946,-0.793,0.244,46.667,191096.000,1.000
-14.470,-17.174,-19.753,-12.467,-16.000,-7.507,-7.971,-8.540,-0.118,1.008,0.073,0.977,-0.946,0.061,46.667,191097.000,1.000
-13.918,-18.179,-18.819,-10.708,-15.428,-6.457,-7.004,-7.597,-0.115,1.012,0.070,0.916,-1.190,-0.092,46.667,191098.000,1.000
-13.881,-19.978,-18.396,-9.350,-15.795,-7.686,-7.754,-7.447,-0.111,1.015,0.070,0.824,-1.160,-0.092,46.667,191099.000,1.000
-14.781,-23.045,-19.640,-9.109,-17.312,-10.927,-10.160,-8.114,-0.109,1.017,0.074,0.641,-1.190,-0.183,46.667,191100.000,1.000
-15.479,-25.549,-21.205,-9.335,-18.403,-13.893,-12.117,-8.595,-0.107,1.020,0.073,0.458,-1.221,-0.214,46.667,191101.000,1.000
-14.508,-25.031,-20.603,-8.770,-17.258,-14.274,-11.589,-7.908,-0.103,1.021,0.073,0.458,-1.160,-0.092,46.667,191102.000,1.000
-11.986,-21.130,-17.198,-7.084,-13.781,-11.843,-8.737,-6.093,-0.101,1.020,0.070,0.336,-1.068,0.000,46.667,191103.000,1.000
-9.728,-15.902,-12.944,-5.137,-9.523,-8.243,-5.365,-3.877,-0.103,1.021,0.072,0.275,-0.946,0.000,46.667,191104.000,1.000
-9.308,-11.456,-10.002,-3.792,-5.927,-5.166,-2.869,-1.762,-0.102,1.021,0.072,0.153,-0.732,0.092,46.667,191105.000,1.000
-10.529,-8.014,-8.450,-3.094,-3.192,-3.046,-1.292,0.147,-0.103,1.021,0.071,0.122,-0.580,0.122,46.667,191106.000,1.000
-11.986,-4.621,-6.859,-2.631,-0.864,-1.302,-0.119,1.663,-0.104,1.019,0.073,0.000,-0.488,0.336,46.667,191107.000,1.000
-12.585,-1.025,-4.444,-2.113,1.140,0.567,0.801,2.474,-0.104,1.017,0.071,-0.061,-0.305,0.305,46.667,191108.000,1.000
-12.070,2.007,-1.817,-1.448,2.591,2.607,1.525,2.735,-0.102,1.014,0.073,-0.153,-0.336,0.549,46.667,191109.000,1.000
-10.413,3.996,0.301,-0.523,3.730,4.834,2.688,3.282,-0.102,1.014,0.076,-0.153,-0.183,0.641,46.667,191110.000,1.000
-7.380,5.558,2.316,0.954,5.327,7.276,5.140,4.932,-0.103,1.015,0.075,-0.092,-0.061,0.763,46.667,191111.000,1.000
-3.113,7.485,5.054,3.120,7.703,9.444,8.731,7.582,-0.105,1.014,0.076,-0.153,-0.061,0.854,46.667,191112.000,1.000
1.085,9.265,7.939,5.258,9.879,10.243,11.868,10.048,-0.105,1.011,0.074,-0.122,0.000,0.916,46.667,191113.000,1.000
3.378,9.260,8.889,5.951,10.140,8.851,12.596,10.847,-0.106,1.008,0.073,-0.092,0.061,1.007,46.667,191114.000,1.000
3.252,6.784,6.728,4.511,7.800,5.783,10.398,9.413,-0.108,1.009,0.077,0.000,0.000,1.129,46.667,191115.000,1.000
2.310,3.475,3.116,1.947,4.177,2.856,6.780,6.589,-0.109,1.010,0.075,0.031,-0.031,1.038,46.667,191116.000,1.000
2.823,1.857,1.165,0.077,1.403,1.812,3.700,3.714,-0.109,1.010,0.073,0.153,-0.122,1.038,46.667,191117.000,1.000
5.602,2.700,2.313,-0.089,0.501,2.901,1.872,1.617,-0.110,1.009,0.074,0.183,-0.122,1.038,46.667,191118.000,1.000
9.432,4.262,5.122,1.084,0.832,4.573,0.751,0.553,-0.110,1.012,0.076,0.305,-0.092,0.916,46.667,191119.000,1.000
12.366,4.144,7.023,2.421,1.001,4.563,-0.671,0.291,-0.110,1.011,0.076,0.366,-0.092,0.916,46.667,191120.000,1.000
13.393,1.639,6.847,2.937,0.157,1.776,-2.937,0.187,-0.108,1.009,0.078,0.397,-0.122,0.854,46.667,191121.000,1.000
12.822,-1.833,5.504,2.604,-1.334,-2.644,-5.345,-0.138,-0.106,1.010,0.075,0.488,-0.275,0.854,46.667,191122.000,1.000
11.384,-4.338,4.417,2.183,-2.409,-6.139,-6.311,-0.282,-0.105,1.012,0.076,0.549,-0.183,0.854,46.667,191123.000,1.000
9.472,-4.974,3.959,2.319,-2.328,-6.593,-4.864,0.392,-0.107,1.013,0.077,0.671,-0.153,0.854,46.667,191124.000,1.000
7.295,-3.816,3.793,3.052,-1.055,-3.664,-1.505,1.944,-0.105,1.013,0.073,0.793,-0.275,0.793,46.667,191125.000,1.000
5.233,-0.994,4.131,4.112,1.155,1.352,2.572,3.902,-0.104,1.012,0.076,0.824,-0.305,0.671,46.667,191126.000,1.000
3.622,3.467,5.725,5.267,4.089,6.791,6.710,5.891,-0.106,1.015,0.076,0.885,-0.275,0.732,46.667,191127.000,1.000
2.201,8.785,8.429,6.175,7.288,11.492,10.733,7.825,-0.106,1.013,0.076,0.885,-0.366,0.702,46.667,191128.000,1.000
0.159,13.074,10.531,6.137,9.672,14.545,13.825,9.407,-0.106,1.011,0.073,0.916,-0.305,0.671,46.667,191129.000,1.000
-2.895,14.654,10.317,4.564,10.126,15.192,14.500,9.926,-0.106,1.013,0.072,1.007,-0.214,0.671,46.667,191130.000,1.000
-6.107,13.725,8.213,1.912,8.712,13.665,12.362,9.026,-0.105,1.014,0.072,1.038,-0.244,0.702,46.667,191131.000,1.000
-7.807,12.157,6.605,-0.191,6.900,11.565,9.256,7.501,-0.104,1.014,0.073,1.190,-0.275,0.702,46.667,191132.000,1.000
-6.921,11.488,7.271,-0.223,6.256,10.673,7.916,6.858,-0.107,1.014,0.072,1.221,-0.275,0.641,46.667,191133.000,1.000
-3.895,11.557,9.554,1.863,7.085,11.335,9.466,7.956,-0.106,1.013,0.072,1.251,-0.305,0.641,46.667,191134.000,1.000
-0.111,11.224,11.406,4.707,8.383,12.128,12.346,10.073,-0.106,1.011,0.076,1.343,-0.214,0.549,46.667,191135.000,1.000
3.384,9.873,11.647,6.713,8.691,10.988,13.370,11.178,-0.105,1.012,0.074,1.221,-0.244,0.519,46.667,191136.000,1.000
6.258,7.767,10.586,6.987,6.985,6.921,10.117,9.421,-0.106,1.011,0.072,1.312,-0.275,0.488,46.667,191137.000,1.000
8.339,5.372,8.856,5.517,3.372,1.079,3.119,4.903,-0.105,1.010,0.072,1.434,-0.427,0.458,46.667,191138.000,1.000
9.411,2.941,6.567,2.895,-0.902,-3.965,-4.445,-0.310,-0.106,1.010,0.074,1.495,-0.366,0.427,46.667,191139.000,1.000
9.655,0.766,3.804,-0.027,-4.373,-6.286,-9.591,-4.202,-0.108,1.010,0.075,1.526,-0.305,0.397,46.667,191140.000,1.000
9.772,-0.664,1.395,-2.315,-6.237,-5.899,-11.434,-6.222,-0.108,1.010,0.075,1.648,-0.458,0.397,46.667,191141.000,1.000
10.284,-1.248,0.357,-3.225,-6.589,-4.318,-10.667,-6.836,-0.109,1.012,0.071,1.678,-0.488,0.366,46.667,191142.000,1.000
10.731,-1.997,0.412,-2.803,-6.372,-3.417,-8.780,-6.749,-0.107,1.010,0.070,1.617,-0.427,0.366,46.667,191143.000,1.000
9.904,-4.427,-0.156,-2.070,-6.776,-4.300,-7.553,-6.586,-0.105,1.011,0.072,1.556,-0.549,0.305,46.667,191144.000,1.000
7.232,-8.661,-2.436,-2.040,-7.959,-6.359,-7.608,-6.422,-0.107,1.011,0.073,1.617,-0.580,0.366,46.667,191145.000,1.000
3.752,-12.574,-5.122,-2.579,-8.566,-7.566,-7.494,-5.615,-0.106,1.010,0.073,1.648,-0.549,0.397,46.667,191146.000,1.000
1.223,-13.567,-5.723,-2.675,-7.238,-6.402,-5.486,-3.752,-0.107,1.012,0.070,1.617,-0.519,0.336,46.667,191147.000,1.000
0.380,-11.076,-3.428,-1.792,-4.345,-3.331,-1.961,-1.537,-0.108,1.012,0.072,1.556,-0.427,0.397,46.667,191148.000,1.000
0.386,-6.836,-0.028,-0.604,-1.639,-0.077,1.003,-0.220,-0.106,1.010,0.077,1.587,-0.519,0.458,46.667,191149.000,1.000
-0.009,-2.829,2.145,-0.325,-0.361,2.198,2.059,-0.319,-0.107,1.012,0.072,1.587,-0.397,0.458,46.667,191150.000,1.000
-0.978,0.573,2.754,-1.335,-0.070,3.758,1.957,-1.117,-0.108,1.010,0.072,1.434,-0.458,0.458,46.667,191151.000,1.000
-1.461,4.270,3.512,-2.640,0.700,5.718,2.571,-1.339,-0.108,1.011,0.070,1.343,-0.488,0.427,46.667,191152.000,1.000
-0.519,8.610,5.785,-2.964,2.813,8.804,4.921,-0.232,-0.107,1.012,0.073,1.282,-0.427,0.549,46.667,191153.000,1.000
1.578,12.591,8.928,-2.096,5.814,12.702,8.452,2.040,-0.107,1.012,0.072,1.282,-0.427,0.549,46.667,191154.000,1.000
3.916,15.109,11.470,-0.711,8.768,16.451,12.045,4.909,-0.106,1.012,0.072,1.129,-0.488,0.519,46.667,191155.000,1.000
6.045,16.203,13.067,0.682,11.148,18.950,14.877,7.826,-0.106,1.011,0.071,0.977,-0.366,0.549,46.667,191156.000,1.000
7.969,16.442,14.339,1.959,12.557,19.043,16.201,10.111,-0.104,1.011,0.072,0.824,-0.275,0.580,46.667,191157.000,1.000
9.517,15.714,15.360,2.911,12.292,16.052,15.087,10.907,-0.105,1.011,0.072,0.732,-0.244,0.610,46.667,191158.000,1.000
10.280,13.353,15.282,3.095,9.771,10.598,10.818,9.504,-0.106,1.013,0.073,0.641,-0.183,0.793,46.667,191159.000,1.000
10.108,9.360,13.544,2.225,5.410,4.564,3.901,5.931,-0.105,1.013,0.071,0.549,-0.214,0.793,46.667,191160.000,1.000
9.418,4.973,10.896,0.609,0.722,-0.132,-3.513,1.219,-0.105,1.013,0.070,0.427,-0.214,0.854,46.667,191161.000,1.000
8.748,1.577,8.583,-1.132,-2.891,-2.988,-9.006,-3.273,-0.106,1.012,0.072,0.458,-0.122,0.916,46.667,191162.000,1.000
7.992,-0.768,6.657,-2.759,-5.341,-5.063,-11.783,-6.800,-0.105,1.012,0.070,0.488,-0.092,0.977,46.667,191163.000,1.000
6.408,-3.153,3.839,-4.566,-7.532,-7.551,-12.784,-9.317,-0.104,1.010,0.071,0.427,-0.122,0.977,46.667,191164.000,1.000
3.751,-6.059,-0.542,-6.717,-9.861,-10.241,-13.063,-10.842,-0.106,1.010,0.072,0.427,-0.061,0.977,46.667,191165.000,1.000
1.253,-8.299,-4.915,-8.503,-11.424,-11.627,-12.617,-11.062,-0.104,1.010,0.070,0.366,0.031,1.038,46.667,191166.000,1.000
0.807,-8.238,-6.627,-8.640,-10.969,-10.576,-11.002,-9.736,-0.104,1.011,0.071,0.427,0.061,1.129,46.667,191167.000,1.000
2.974,-5.837,-4.811,-6.577,-8.378,-7.448,-8.320,-7.174,-0.104,1.010,0.070,0.458,0.092,1.099,46.667,191168.000,1.000
6.330,-2.861,-1.387,-3.232,-4.843,-3.520,-5.183,-4.078,-0.103,1.012,0.072,0.397,0.214,1.068,46.667,191169.000,1.000
9.010,-0.971,1.080,-0.174,-1.752,-0.009,-2.284,-1.200,-0.105,1.015,0.074,0.397,0.000,1.068,46.667,191170.000,1.000
10.305,-0.211,1.859,1.698,0.172,2.078,-0.458,0.663,-0.105,1.015,0.073,0.488,0.031,1.099,46.667,191171.000,1.000
10.504,0.456,2.028,2.552,0.884,2.066,-0.471,0.906,-0.105,1.015,0.071,0.275,0.122,1.068,46.667,191172.000,1.000
9.765,1.683,2.580,3.045,0.858,0.405,-1.962,-0.141,-0.106,1.017,0.069,0.214,0.061,0.977,46.667,191173.000,1.000
7.737,3.277,3.298,3.563,0.974,-1.024,-3.063,-1.035,-0.106,1.017,0.070,0.183,0.092,0.977,46.667,191174.000,1.000
4.358,5.016,3.626,4.027,2.233,0.002,-1.641,-0.158,-0.106,1.018,0.072,0.183,0.061,0.793,46.667,191175.000,1.000
0.658,7.318,4.006,4.371,5.250,4.284,3.084,3.103,-0.104,1.016,0.072,0.092,0.092,0.763,46.667,191176.000,1.000
-1.896,10.442,5.401,4.723,9.481,10.064,9.674,7.707,-0.102,1.014,0.073,0.031,0.061,0.854,46.667,191177.000,1.000
-2.921,13.246,7.457,4.861,12.859,13.750,14.548,11.172,-0.100,1.011,0.072,-0.092,0.122,0.763,46.667,191178.000,1.000
-3.327,13.723,8.232,4.095,12.956,12.511,13.855,11.016,-0.101,1.010,0.071,-0.031,0.092,0.763,46.667,191179.000,1.000
-3.881,11.078,6.317,2.110,9.060,6.527,6.519,6.607,-0.101,1.008,0.070,0.061,0.183,0.763,46.667,191180.000,1.000
-4.036,6.837,2.750,-0.346,2.992,-1.279,-4.525,-0.242,-0.102,1.007,0.072,0.244,0.092,0.641,46.667,191181.000,1.000
-2.490,3.678,0.347,-1.782,-2.071,-7.262,-14.045,-6.293,-0.103,1.005,0.075,0.305,0.061,0.702,46.667,191182.000,1.000
1.187,3.121,0.982,-1.133,-3.733,-9.052,-17.674,-8.744,-0.104,1.006,0.075,0.458,0.214,0.641,46.667,191183.000,1.000
5.840,4.390,3.785,1.158,-1.977,-6.732,-14.672,-7.024,-0.104,1.005,0.072,0.458,0.092,0.671,46.667,191184.000,1.000
9.833,5.639,6.371,3.453,1.190,-2.531,-8.213,-3.105,-0.104,1.005,0.072,0.519,0.183,0.641,46.667,191185.000,1.000
12.467,5.990,7.554,4.524,3.672,0.964,-2.556,0.236,-0.106,1.006,0.071,0.580,0.275,0.549,46.667,191186.000,1.000
13.975,5.886,8.054,4.626,4.681,2.466,0.116,1.532,-0.105,1.008,0.072,0.732,0.244,0.580,46.667,191187.000,1.000
14.567,5.720,8.696,4.850,4.466,2.214,0.280,1.189,-0.105,1.009,0.068,0.793,0.153,0.488,46.667,191188.000,1.000
14.059,4.959,8.900,5.670,3.362,1.123,-0.599,0.402,-0.105,1.009,0.065,0.854,0.092,0.458,46.667,191189.000,1.000
12.415,2.915,7.458,6.495,1.488,-0.164,-1.687,-0.128,-0.105,1.008,0.067,0.946,0.122,0.519,46.667,191190.000,1.000
10.211,-0.106,4.344,6.603,-0.841,-1.554,-2.854,-0.473,-0.105,1.009,0.067,1.007,0.061,0.519,46.667,191191.000,1.000
8.192,-2.901,0.998,6.048,-2.900,-3.041,-3.919,-0.860,-0.107,1.010,0.068,0.977,0.061,0.549,46.667,191192.000,1.000
6.489,-4.525,-1.289,5.380,-4.044,-4.370,-4.601,-1.213,-0.109,1.010,0.069,0.977,-0.092,0.519,46.667,191193.000,1.000
4.601,-4.942,-2.659,4.838,-4.183,-5.189,-4.989,-1.295,-0.110,1.016,0.069,1.007,-0.305,0.488,46.667,191194.000,1.000
2.292,-4.344,-3.823,4.306,-3.486,-5.160,-5.270,-0.966,-0.110,1.017,0.071,0.977,-0.336,0.458,46.667,191195.000,1.000
0.226,-2.342,-4.467,3.869,-1.896,-3.998,-5.137,-0.243,-0.112,1.018,0.069,1.007,-0.366,0.275,46.667,191196.000,1.000
-0.569,1.621,-3.397,3.937,0.739,-1.569,-3.851,0.829,-0.112,1.018,0.069,0.916,-0.458,0.183,46.667,191197.000,1.000
0.285,7.216,-0.157,4.832,4.351,2.199,-0.652,2.506,-0.113,1.024,0.072,0.793,-0.641,0.061,46.667,191198.000,1.000
2.303,13.123,4.221,6.479,8.597,7.247,4.802,5.360,-0.112,1.027,0.073,0.610,-0.702,0.061,46.667,191199.000,1.000
4.881,18.070,8.259,8.489,12.900,12.844,11.685,9.448,-0.109,1.027,0.076,0.305,-0.885,0.031,46.667,191200.000,1.000
7.845,21.611,11.354,10.438,16.383,17.271,17.480,13.345,-0.109,1.026,0.076,0.092,-0.916,0.092,46.667,191201.000,1.000
11.045,23.661,13.621,11.893,17.884,18.451,18.935,14.613,-0.104,1.024,0.073,-0.153,-0.946,0.061,46.667,191202.000,1.000
13.687,23.661,14.730,12.192,16.400,15.286,14.276,11.696,-0.103,1.023,0.070,-0.244,-1.068,0.092,46.667,191203.000,1.000
14.596,20.908,13.717,10.697,11.918,8.722,4.797,5.392,-0.104,1.025,0.071,-0.549,-0.916,0.153,46.667,191204.000,1.000
13.407,15.901,10.417,7.641,6.047,1.597,-5.464,-1.421,-0.104,1.023,0.070,-0.549,-0.854,0.183,46.667,191205.000,1.000
11.232,10.789,6.564,4.458,1.417,-3.014,-11.959,-5.615,-0.104,1.021,0.071,-0.549,-0.885,0.305,46.667,191206.000,1.000
9.722,7.777,4.632,2.827,-0.125,-3.886,-12.442,-5.811,-0.104,1.016,0.073,-0.580,-0.763,0.519,46.667,191207.000,1.000
9.446,7.122,5.403,3.234,1.107,-2.235,-8.198,-3.026,-0.103,1.015,0.073,-0.610,-0.793,0.549,46.667,191208.000,1.000
9.529,7.110,7.178,4.462,3.088,-0.287,-2.814,0.320,-0.104,1.015,0.071,-0.580,-0.732,0.580,46.667,191209.000,1.000
8.996,6.117,7.724,4.711,3.953,0.659,0.566,2.124,-0.103,1.012,0.072,-0.519,-0.580,0.610,46.667,191210.000,1.000
