EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
22.525,22.091,24.883,28.116,20.124,18.690,15.780,19.346,-0.127,1.006,0.098,0.610,-0.824,0.732,46.667,174748.000,1.000
21.411,23.121,25.783,28.715,21.830,20.202,18.647,21.730,-0.125,1.006,0.103,0.580,-0.793,0.641,46.667,174749.000,1.000
19.725,22.280,25.090,28.015,22.059,19.798,20.278,23.577,-0.124,1.006,0.098,0.610,-0.793,0.793,46.667,174750.000,1.000
18.064,20.170,23.319,26.408,20.970,17.831,20.369,24.303,-0.124,1.007,0.100,0.763,-0.946,0.732,46.667,174751.000,1.000
17.442,18.405,22.241,25.155,19.652,15.764,19.916,24.067,-0.124,1.007,0.098,0.610,-0.946,0.702,46.667,174752.000,1.000
18.250,17.818,22.751,25.105,19.049,14.934,20.118,23.734,-0.124,1.010,0.100,0.641,-0.854,0.641,46.667,174753.000,1.000
20.054,18.061,24.096,25.967,19.474,15.912,21.586,24.276,-0.122,1.009,0.102,0.488,-0.824,0.610,46.667,174754.000,1.000
22.393,18.826,25.279,26.895,20.965,18.700,24.334,26.065,-0.121,1.010,0.103,0.397,-0.732,0.610,46.667,174755.000,1.000
25.253,20.522,26.419,27.411,23.492,22.804,27.872,28.590,-0.120,1.011,0.100,0.275,-0.580,0.549,46.667,174756.000,1.000
28.544,23.492,28.247,27.683,26.797,27.288,31.623,31.046,-0.120,1.012,0.101,0.122,-0.427,0.458,46.667,174757.000,1.000
31.244,26.871,30.452,27.855,30.105,30.952,35.094,32.913,-0.120,1.009,0.099,-0.153,-0.488,0.610,46.667,174758.000,1.000
31.461,28.527,31.030,27.172,31.780,32.019,36.725,33.342,-0.120,1.009,0.101,-0.244,-0.458,0.580,46.667,174759.000,1.000
27.895,26.605,27.978,24.467,29.953,28.407,33.667,30.826,-0.121,1.007,0.101,-0.427,-0.305,0.549,46.667,174760.000,1.000
21.319,21.358,21.681,19.800,24.253,19.567,24.446,24.633,-0.121,1.003,0.099,-0.458,-0.275,0.702,46.667,174761.000,1.000
13.991,14.811,14.666,14.737,16.340,7.624,11.018,15.987,-0.120,1.002,0.097,-0.427,-0.122,0.702,46.667,174762.000,1.000
7.623,8.750,8.981,10.750,8.644,-3.573,-2.253,7.457,-0.120,1.000,0.099,-0.366,0.000,0.702,46.667,174763.000,1.000
2.546,3.974,4.915,8.190,3.266,-10.120,-10.853,1.672,-0.122,1.002,0.100,-0.336,-0.031,0.702,46.667,174764.000,1.000
-1.529,1.026,2.115,6.770,1.463,-9.897,-12.272,0.066,-0.123,1.002,0.098,-0.153,0.061,0.793,46.667,174765.000,1.000
-4.729,0.419,0.738,6.255,3.126,-3.990,-7.298,2.147,-0.124,1.004,0.099,-0.092,0.061,0.824,46.667,174766.000,1.000
-6.968,1.963,1.090,6.551,6.700,3.963,0.663,6.035,-0.125,1.005,0.100,-0.031,0.092,0.763,46.667,174767.000,1.000
-8.330,4.306,2.551,7.345,9.945,10.218,7.744,9.755,-0.125,1.007,0.103,-0.061,0.092,0.702,46.667,174768.000,1.000
-9.132,5.629,3.587,7.985,11.250,12.995,11.782,12.224,-0.125,1.007,0.103,0.031,0.061,0.702,46.667,174769.000,1.000
-9.244,5.250,3.383,8.150,10.695,12.916,13.231,13.548,-0.124,1.007,0.103,-0.031,0.122,0.610,46.667,174770.000,1.000
-7.801,4.297,2.943,8.355,9.709,11.844,13.895,14.392,-0.125,1.008,0.104,-0.061,0.031,0.641,46.667,174771.000,1.000
-4.336,4.227,3.712,9.241,9.337,11.011,14.508,14.844,-0.124,1.009,0.100,-0.092,0.061,0.763,46.667,174772.000,1.000
