EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
1.375,1.303,2.990,2.485,1.273,2.707,-0.572,2.472,-0.083,0.972,-0.250,1.068,0.183,0.427,60.000,84476.000,1.000
1.846,2.252,3.702,2.795,2.975,4.918,1.848,4.621,-0.085,0.970,-0.253,1.038,0.183,0.519,60.000,84477.000,1.000
2.101,2.180,3.747,3.201,3.486,5.696,3.517,5.429,-0.085,0.969,-0.252,1.221,0.183,0.458,60.000,84478.000,1.000
1.596,0.977,2.660,2.819,2.531,4.799,3.716,4.601,-0.087,0.970,-0.251,1.312,0.244,0.397,60.000,84479.000,1.000
0.905,-0.163,1.200,1.491,1.256,3.392,3.071,3.332,-0.088,0.970,-0.250,1.373,0.214,0.397,60.000,84480.000,1.000
1.446,0.258,1.089,0.688,1.235,2.961,3.089,3.256,-0.088,0.973,-0.250,1.526,0.183,0.366,60.000,84481.000,1.000
3.959,2.519,3.328,2.094,2.954,3.977,4.537,4.836,-0.086,0.973,-0.253,1.526,0.092,0.305,60.000,84482.000,1.000
7.457,5.342,6.939,5.437,5.398,5.694,6.594,7.005,-0.086,0.973,-0.254,1.587,0.092,0.214,60.000,84483.000,1.000
9.977,7.101,9.704,8.404,7.082,7.012,7.693,8.267,-0.086,0.975,-0.253,1.617,-0.061,0.275,60.000,84484.000,1.000
10.281,7.172,10.137,8.915,7.299,7.395,7.136,7.983,-0.087,0.974,-0.253,1.556,-0.122,0.244,60.000,84485.000,1.000
8.678,6.132,8.606,7.172,6.440,7.153,5.868,6.742,-0.087,0.975,-0.251,1.526,-0.092,0.244,60.000,84486.000,1.000
6.383,4.929,6.632,5.141,5.386,7.003,5.549,5.667,-0.088,0.976,-0.252,1.556,-0.122,0.214,60.000,84487.000,1.000
4.395,4.172,5.350,4.216,4.784,7.490,6.864,5.457,-0.089,0.979,-0.248,1.526,-0.214,0.214,60.000,84488.000,1.000
3.191,4.163,4.883,4.014,4.851,8.760,8.982,6.078,-0.089,0.980,-0.249,1.404,-0.305,0.214,60.000,84489.000,1.000
3.106,5.131,4.985,3.579,5.494,10.513,10.480,7.043,-0.091,0.983,-0.250,1.434,-0.427,0.061,60.000,84490.000,1.000
4.383,6.993,5.705,2.991,6.365,11.973,10.569,7.770,-0.089,0.984,-0.247,1.221,-0.427,0.000,60.000,84491.000,1.000
6.735,9.080,7.173,3.176,7.001,12.287,9.525,7.829,-0.088,0.984,-0.247,1.251,-0.549,0.000,60.000,84492.000,1.000
9.203,10.542,9.044,4.379,7.178,11.341,8.154,7.131,-0.088,0.985,-0.248,1.038,-0.671,-0.153,60.000,84493.000,1.000
10.782,11.147,10.600,5.557,7.191,10.078,7.117,5.983,-0.087,0.984,-0.246,1.007,-0.824,-0.183,60.000,84494.000,1.000
11.231,11.469,11.482,5.648,7.644,9.731,6.815,4.955,-0.087,0.986,-0.248,0.946,-0.854,-0.214,60.000,84495.000,1.000
11.175,12.142,12.046,5.039,8.826,10.667,7.520,4.526,-0.087,0.985,-0.249,0.793,-0.824,-0.153,60.000,84496.000,1.000
11.336,13.069,12.744,5.118,10.280,12.056,9.122,4.740,-0.085,0.985,-0.250,0.702,-0.824,0.000,60.000,84497.000,1.000
11.767,13.519,13.348,6.371,11.115,12.714,10.824,5.269,-0.083,0.984,-0.248,0.427,-0.793,0.031,60.000,84498.000,1.000
12.072,13.100,13.223,7.673,10.862,12.215,11.602,5.852,-0.085,0.981,-0.250,0.336,-0.793,0.153,60.000,84499.000,1.000
12.288,12.459,12.434,7.859,10.032,11.218,11.181,6.592,-0.084,0.981,-0.252,0.366,-0.702,0.153,60.000,84500.000,1.000
13.081,12.752,12.078,7.365,9.679,10.781,10.378,7.747,-0.086,0.980,-0.250,0.336,-0.641,0.183,60.000,84501.000,1.000
14.796,14.365,13.134,7.609,10.379,11.355,10.259,9.251,-0.083,0.979,-0.250,0.244,-0.702,0.153,60.000,84502.000,1.000
16.677,16.415,15.216,8.990,11.754,12.501,11.063,10.578,-0.084,0.979,-0.249,0.275,-0.702,0.244,60.000,84503.000,1.000
17.536,17.742,16.981,10.347,13.096,13.588,12.166,11.239,-0.083,0.980,-0.247,0.214,-0.671,0.336,60.000,84504.000,1.000
17.089,18.098,17.709,10.566,14.177,14.467,12.981,11.269,-0.084,0.980,-0.247,0.183,-0.610,0.397,60.000,84505.000,1.000
16.192,18.037,17.966,10.074,15.176,15.272,13.544,11.074,-0.084,0.977,-0.250,0.000,-0.702,0.610,60.000,84506.000,1.000
15.731,17.953,18.608,10.190,16.095,15.896,14.168,10.964,-0.085,0.977,-0.249,-0.031,-0.549,0.580,60.000,84507.000,1.000
15.569,17.671,19.526,11.230,16.605,16.037,14.770,11.000,-0.084,0.977,-0.249,0.031,-0.458,0.549,60.000,84508.000,1.000
14.786,16.869,19.688,11.873,16.385,15.567,14.756,11.043,-0.083,0.977,-0.249,-0.031,-0.580,0.671,60.000,84509.000,1.000
12.836,15.532,18.339,10.685,15.414,14.580,13.642,10.865,-0.084,0.979,-0.247,-0.092,-0.610,0.732,60.000,84510.000,1.000
10.210,13.883,15.899,7.928,13.924,13.153,11.712,10.305,-0.083,0.979,-0.246,-0.122,-0.641,0.854,60.000,84511.000,1.000
7.932,12.124,13.541,5.323,12.169,11.318,9.797,9.339,-0.084,0.977,-0.247,-0.153,-0.580,0.793,60.000,84512.000,1.000
6.529,10.378,11.986,4.005,10.276,9.237,8.319,7.965,-0.083,0.974,-0.246,-0.214,-0.671,0.793,60.000,84513.000,1.000
5.662,8.800,10.997,3.372,8.375,7.254,6.967,6.242,-0.084,0.974,-0.246,-0.153,-0.610,0.885,60.000,84514.000,1.000
4.786,7.680,10.112,2.329,6.804,5.809,5.542,4.549,-0.085,0.975,-0.249,-0.183,-0.610,0.824,60.000,84515.000,1.000
3.830,7.231,9.431,1.017,5.914,5.146,4.505,3.446,-0.084,0.973,-0.248,-0.153,-0.519,0.793,60.000,84516.000,1.000
2.925,7.161,9.255,0.523,5.602,4.984,4.311,3.114,-0.084,0.971,-0.246,-0.061,-0.549,0.732,60.000,84517.000,1.000
1.868,6.841,9.347,1.206,5.419,4.801,4.766,3.296,-0.085,0.971,-0.247,0.061,-0.427,0.610,60.000,84518.000,1.000
0.360,6.051,9.099,2.095,5.163,4.499,5.313,3.739,-0.084,0.972,-0.247,0.061,-0.458,0.641,60.000,84519.000,1.000
-1.442,5.170,8.262,2.052,4.999,4.354,5.503,4.284,-0.082,0.969,-0.244,0.244,-0.427,0.671,60.000,84520.000,1.000
-2.874,4.599,7.251,1.175,5.021,4.411,5.279,4.680,-0.082,0.972,-0.246,0.275,-0.488,0.580,60.000,84521.000,1.000
-3.295,4.273,6.683,0.602,5.043,4.370,5.007,4.705,-0.083,0.970,-0.248,0.366,-0.366,0.671,60.000,84522.000,1.000
-2.776,3.764,6.599,0.849,4.780,3.979,5.006,4.361,-0.083,0.971,-0.249,0.458,-0.336,0.427,60.000,84523.000,1.000
-2.093,2.848,6.402,0.975,4.168,3.355,5.123,3.845,-0.084,0.969,-0.250,0.519,-0.366,0.427,60.000,84524.000,1.000
-1.904,1.895,5.679,-0.131,3.461,2.896,5.097,3.443,-0.084,0.972,-0.247,0.641,-0.336,0.305,60.000,84525.000,1.000
-2.160,1.506,4.748,-2.114,2.968,2.897,5.171,3.348,-0.084,0.972,-0.246,0.763,-0.397,0.366,60.000,84526.000,1.000
-2.435,1.869,4.239,-3.436,2.818,3.388,5.981,3.531,-0.084,0.972,-0.247,0.854,-0.214,0.275,60.000,84527.000,1.000
-2.599,2.683,4.331,-3.199,3.009,4.351,7.686,3.812,-0.083,0.973,-0.246,0.885,-0.153,0.183,60.000,84528.000,1.000
-3.050,3.524,4.530,-2.205,3.482,5.772,9.421,3.986,-0.083,0.971,-0.253,0.824,-0.122,0.183,60.000,84529.000,1.000
-4.236,4.051,4.194,-1.915,4.063,7.258,9.953,3.933,-0.085,0.973,-0.252,0.946,-0.275,0.214,60.000,84530.000,1.000
-6.076,3.914,3.126,-2.712,4.334,7.720,8.683,3.545,-0.083,0.973,-0.250,1.007,-0.366,0.183,60.000,84531.000,1.000
-8.081,2.644,1.446,-3.835,3.603,5.817,5.731,2.435,-0.083,0.972,-0.247,1.099,-0.275,0.122,60.000,84532.000,1.000
-9.881,0.002,-0.828,-4.843,1.372,1.171,1.492,0.090,-0.084,0.973,-0.244,1.190,-0.183,0.031,60.000,84533.000,1.000
-11.248,-3.371,-3.583,-6.236,-1.915,-4.805,-3.335,-3.337,-0.083,0.973,-0.245,1.221,-0.153,0.000,60.000,84534.000,1.000
-11.815,-6.055,-6.154,-8.378,-4.910,-9.678,-7.561,-6.742,-0.083,0.973,-0.247,1.190,-0.031,0.061,60.000,84535.000,1.000
-11.227,-6.965,-7.548,-10.414,-6.457,-11.809,-9.929,-8.870,-0.083,0.971,-0.249,1.312,-0.092,0.000,60.000,84536.000,1.000
-9.691,-6.271,-7.333,-10.884,-6.509,-11.376,-9.959,-9.252,-0.084,0.970,-0.250,1.373,-0.122,-0.031,60.000,84537.000,1.000
-8.122,-5.075,-6.184,-9.451,-5.889,-9.732,-8.394,-8.327,-0.083,0.972,-0.251,1.404,-0.031,0.092,60.000,84538.000,1.000
-7.435,-4.230,-5.287,-7.436,-5.357,-8.069,-6.721,-6.893,-0.083,0.975,-0.254,1.617,0.031,0.275,60.000,84539.000,1.000
-7.558,-3.641,-5.150,-6.267,-5.001,-6.799,-6.023,-5.497,-0.083,0.977,-0.256,1.587,0.031,0.336,60.000,84540.000,1.000
-7.338,-2.701,-5.148,-5.740,-4.442,-5.857,-6.125,-4.216,-0.084,0.979,-0.254,1.740,0.122,0.427,60.000,84541.000,1.000
-5.691,-1.269,-4.357,-4.469,-3.474,-5.231,-6.031,-2.950,-0.085,0.980,-0.253,1.709,0.061,0.397,60.000,84542.000,1.000
-2.835,0.035,-2.742,-2.018,-2.431,-5.048,-5.231,-1.835,-0.087,0.981,-0.253,1.648,0.031,0.305,60.000,84543.000,1.000
-0.188,0.555,-1.239,0.185,-1.808,-5.213,-4.228,-1.174,-0.088,0.977,-0.252,1.678,0.031,0.366,60.000,84544.000,1.000
1.004,0.413,-0.617,0.509,-1.610,-5.209,-3.636,-0.946,-0.089,0.974,-0.253,1.648,0.031,0.336,60.000,84545.000,1.000
0.726,0.450,-0.560,-0.796,-1.258,-4.442,-3.176,-0.595,-0.091,0.973,-0.250,1.617,-0.122,0.366,60.000,84546.000,1.000
-0.158,1.363,-0.145,-1.926,-0.229,-2.741,-2.007,0.463,-0.089,0.972,-0.250,1.678,-0.214,0.397,60.000,84547.000,1.000
-0.987,3.077,0.938,-1.789,1.370,-0.456,0.063,2.177,-0.091,0.974,-0.251,1.709,-0.214,0.427,60.000,84548.000,1.000
-1.655,5.090,2.129,-1.128,3.015,1.933,2.226,3.951,-0.093,0.974,-0.253,1.770,-0.519,0.488,60.000,84549.000,1.000
-2.031,7.130,2.964,-1.118,4.380,4.155,3.580,5.287,-0.094,0.976,-0.254,1.678,-0.580,0.458,60.000,84550.000,1.000
-1.639,9.107,3.742,-1.600,5.450,6.005,3.999,6.042,-0.092,0.979,-0.251,1.709,-0.824,0.244,60.000,84551.000,1.000
-0.177,10.644,4.998,-1.319,6.217,7.113,4.039,6.287,-0.092,0.981,-0.252,1.678,-0.824,0.153,60.000,84552.000,1.000
1.891,11.094,6.628,0.263,6.600,7.183,4.282,6.223,-0.093,0.980,-0.254,1.526,-0.977,0.092,60.000,84553.000,1.000
3.529,10.123,7.810,2.025,6.612,6.365,4.825,6.116,-0.092,0.980,-0.252,1.434,-1.190,0.061,60.000,84554.000,1.000
3.981,8.106,7.798,2.357,6.347,5.113,5.282,6.031,-0.090,0.982,-0.256,1.190,-1.221,0.092,60.000,84555.000,1.000
3.399,5.816,6.674,0.998,5.789,3.693,5.188,5.693,-0.091,0.985,-0.253,1.160,-1.373,0.031,60.000,84556.000,1.000
2.475,3.804,5.174,-0.799,4.788,2.025,4.369,4.747,-0.089,0.983,-0.252,1.129,-1.434,-0.061,60.000,84557.000,1.000
1.489,2.134,3.814,-1.917,3.314,0.057,2.946,3.167,-0.086,0.984,-0.255,0.916,-1.404,-0.061,60.000,84558.000,1.000
-0.028,0.637,2.417,-2.669,1.609,-1.898,1.114,1.321,-0.086,0.983,-0.252,0.732,-1.434,-0.061,60.000,84559.000,1.000
-2.583,-0.737,0.615,-4.009,0.036,-3.337,-0.864,-0.299,-0.086,0.980,-0.252,0.641,-1.373,0.000,60.000,84560.000,1.000
-5.836,-1.851,-1.332,-5.801,-1.147,-4.002,-2.455,-1.307,-0.085,0.977,-0.253,0.580,-1.404,0.061,60.000,84561.000,1.000
-8.722,-2.703,-2.698,-6.769,-1.967,-4.190,-3.153,-1.620,-0.083,0.975,-0.251,0.549,-1.343,0.214,60.000,84562.000,1.000
-10.480,-3.695,-3.309,-6.335,-2.826,-4.604,-3.231,-1.667,-0.086,0.975,-0.250,0.519,-1.282,0.153,60.000,84563.000,1.000
-11.231,-5.265,-3.864,-5.652,-4.204,-5.808,-3.774,-2.186,-0.083,0.975,-0.251,0.488,-1.190,0.183,60.000,84564.000,1.000
-11.492,-7.292,-5.029,-6.251,-6.166,-7.789,-5.575,-3.590,-0.083,0.973,-0.251,0.519,-1.190,0.275,60.000,84565.000,1.000
-11.549,-9.180,-6.643,-8.132,-8.268,-10.027,-8.152,-5.601,-0.084,0.972,-0.251,0.397,-1.007,0.305,60.000,84566.000,1.000
-11.626,-10.592,-8.165,-9.907,-10.040,-12.003,-10.266,-7.595,-0.085,0.970,-0.252,0.366,-0.946,0.336,60.000,84567.000,1.000
-12.324,-11.816,-9.590,-10.733,-11.416,-13.547,-11.349,-9.186,-0.083,0.971,-0.254,0.580,-0.916,0.397,60.000,84568.000,1.000
-14.311,-13.248,-11.462,-11.354,-12.561,-14.631,-11.915,-10.326,-0.084,0.970,-0.251,0.458,-0.885,0.427,60.000,84569.000,1.000
-17.429,-14.766,-13.964,-12.864,-13.455,-15.146,-12.621,-11.016,-0.085,0.970,-0.255,0.488,-0.824,0.366,60.000,84570.000,1.000
-20.350,-15.827,-16.309,-14.916,-13.897,-15.079,-13.406,-11.180,-0.086,0.968,-0.253,0.580,-0.824,0.336,60.000,84571.000,1.000
-21.415,-15.973,-17.254,-15.791,-13.754,-14.613,-13.591,-10.696,-0.086,0.968,-0.255,0.671,-0.732,0.366,60.000,84572.000,1.000
-19.875,-15.070,-16.174,-14.310,-12.983,-13.782,-12.578,-9.414,-0.088,0.968,-0.254,0.824,-0.732,0.397,60.000,84573.000,1.000
-16.269,-13.181,-13.505,-11.191,-11.526,-12.255,-10.363,-7.291,-0.087,0.969,-0.253,0.854,-0.702,0.488,60.000,84574.000,1.000
-11.672,-10.436,-10.148,-8.139,-9.352,-9.718,-7.441,-4.588,-0.088,0.971,-0.256,0.946,-0.702,0.275,60.000,84575.000,1.000
-6.848,-7.101,-6.692,-5.885,-6.624,-6.391,-4.315,-1.817,-0.089,0.972,-0.253,0.946,-0.793,0.336,60.000,84576.000,1.000
-2.321,-3.755,-3.402,-3.788,-3.774,-3.030,-1.299,0.491,-0.089,0.973,-0.255,1.007,-0.763,0.244,60.000,84577.000,1.000
1.091,-1.175,-0.765,-1.406,-1.400,-0.399,1.223,1.955,-0.087,0.974,-0.252,1.038,-0.885,0.366,60.000,84578.000,1.000
2.494,0.247,0.530,0.457,0.122,1.321,2.763,2.520,-0.086,0.974,-0.253,1.007,-0.702,0.397,60.000,84579.000,1.000
1.846,0.957,0.373,0.831,0.957,2.604,3.254,2.596,-0.086,0.978,-0.254,0.946,-0.702,0.397,60.000,84580.000,1.000
0.191,1.735,-0.473,0.086,1.500,3.902,3.300,2.730,-0.085,0.977,-0.251,0.854,-0.702,0.336,60.000,84581.000,1.000
-1.386,2.643,-1.265,-0.470,1.698,4.929,3.527,2.982,-0.086,0.978,-0.254,0.793,-0.763,0.488,60.000,84582.000,1.000
-2.810,2.803,-2.205,-0.373,0.980,4.849,3.789,2.845,-0.085,0.978,-0.252,0.671,-0.580,0.427,60.000,84583.000,1.000
-4.727,1.404,-4.063,-0.673,-1.026,3.180,3.294,1.830,-0.085,0.979,-0.253,0.610,-0.671,0.519,60.000,84584.000,1.000
-7.311,-1.376,-6.944,-2.457,-3.902,0.275,1.519,-0.016,-0.086,0.980,-0.255,0.641,-0.519,0.488,60.000,84585.000,1.000
-9.731,-4.531,-9.788,-5.165,-6.709,-3.059,-1.120,-2.215,-0.086,0.978,-0.255,0.610,-0.397,0.580,60.000,84586.000,1.000
-11.013,-7.181,-11.337,-7.070,-8.817,-6.233,-3.700,-4.397,-0.086,0.978,-0.251,0.458,-0.458,0.580,60.000,84587.000,1.000
-11.196,-9.153,-11.417,-7.381,-10.297,-9.060,-5.755,-6.564,-0.086,0.977,-0.253,0.397,-0.458,0.519,60.000,84588.000,1.000
-11.202,-10.607,-10.924,-7.129,-11.443,-11.300,-7.459,-8.716,-0.085,0.978,-0.252,0.366,-0.458,0.671,60.000,84589.000,1.000
-11.599,-11.396,-10.671,-7.759,-12.205,-12.359,-8.955,-10.475,-0.087,0.978,-0.253,0.336,-0.458,0.671,60.000,84590.000,1.000
-11.906,-11.166,-10.606,-9.303,-12.331,-11.820,-9.962,-11.371,-0.086,0.976,-0.256,0.214,-0.427,0.580,60.000,84591.000,1.000
-11.322,-10.001,-10.290,-10.422,-11.869,-10.131,-10.141,-11.334,-0.088,0.976,-0.255,0.244,-0.427,0.549,60.000,84592.000,1.000
-9.878,-8.591,-9.784,-10.177,-11.208,-8.386,-9.603,-10.665,-0.086,0.974,-0.251,0.153,-0.336,0.458,60.000,84593.000,1.000
-8.474,-7.552,-9.612,-9.101,-10.550,-7.247,-8.795,-9.530,-0.088,0.973,-0.250,0.122,-0.336,0.488,60.000,84594.000,1.000
-7.730,-6.731,-9.829,-8.188,-9.546,-6.359,-7.859,-7.710,-0.086,0.976,-0.252,0.214,-0.427,0.458,60.000,84595.000,1.000
-7.236,-5.499,-9.581,-7.356,-7.688,-5.022,-6.339,-4.977,-0.087,0.974,-0.254,0.244,-0.488,0.488,60.000,84596.000,1.000
-6.175,-3.683,-7.928,-5.587,-5.013,-3.185,-3.739,-1.619,-0.087,0.974,-0.250,0.275,-0.549,0.458,60.000,84597.000,1.000
-4.375,-1.833,-4.946,-2.554,-2.167,-1.410,-0.296,1.623,-0.087,0.973,-0.250,0.305,-0.397,0.397,60.000,84598.000,1.000
-2.380,-0.472,-1.668,0.581,0.245,-0.050,3.057,4.145,-0.088,0.972,-0.252,0.305,-0.305,0.397,60.000,84599.000,1.000
-0.669,0.517,0.963,2.368,2.116,1.105,5.513,5.849,-0.088,0.973,-0.253,0.427,-0.336,0.427,60.000,84600.000,1.000
0.835,1.552,2.823,2.774,3.607,2.373,7.051,6.954,-0.086,0.976,-0.250,0.397,-0.488,0.366,60.000,84601.000,1.000
2.468,2.711,4.280,3.172,4.708,3.672,8.160,7.650,-0.087,0.975,-0.251,0.427,-0.549,0.366,60.000,84602.000,1.000
4.244,3.706,5.467,4.599,5.269,4.652,9.091,8.024,-0.086,0.975,-0.250,0.488,-0.580,0.366,60.000,84603.000,1.000
5.742,4.458,6.194,6.565,5.450,5.291,9.713,8.287,-0.086,0.975,-0.253,0.427,-0.519,0.366,60.000,84604.000,1.000
6.529,5.328,6.452,7.867,5.835,6.088,10.055,8.832,-0.087,0.977,-0.253,0.336,-0.458,0.336,60.000,84605.000,1.000
6.449,6.534,6.603,8.113,6.828,7.395,10.515,9.796,-0.087,0.977,-0.253,0.244,-0.397,0.336,60.000,84606.000,1.000
5.471,7.510,6.864,7.894,8.021,8.718,11.251,10.662,-0.086,0.979,-0.251,0.244,-0.244,0.275,60.000,84607.000,1.000
3.491,7.171,6.745,7.527,8.399,9.027,11.636,10.579,-0.087,0.978,-0.251,0.122,-0.153,0.397,60.000,84608.000,1.000
0.558,4.960,5.358,6.335,7.243,7.741,10.684,9.119,-0.085,0.979,-0.252,0.183,-0.336,0.336,60.000,84609.000,1.000
-2.788,1.447,2.383,3.589,4.722,5.142,7.989,6.598,-0.086,0.979,-0.254,0.092,-0.244,0.397,60.000,84610.000,1.000
-5.692,-2.240,-1.445,-0.194,1.565,1.819,4.126,3.657,-0.085,0.980,-0.254,0.031,-0.183,0.458,60.000,84611.000,1.000
-7.636,-5.353,-4.912,-3.461,-1.576,-1.774,0.258,0.781,-0.088,0.979,-0.252,-0.061,-0.183,0.458,60.000,84612.000,1.000
-8.813,-7.657,-7.254,-5.211,-4.228,-5.018,-2.454,-1.678,-0.088,0.979,-0.250,-0.153,-0.214,0.488,60.000,84613.000,1.000
-9.762,-8.969,-8.497,-6.003,-5.915,-6.954,-3.344,-3.321,-0.087,0.979,-0.250,-0.275,-0.214,0.488,60.000,84614.000,1.000
-10.585,-9.001,-9.003,-7.069,-6.374,-6.943,-2.610,-3.971,-0.089,0.979,-0.247,-0.488,-0.153,0.458,60.000,84615.000,1.000
-10.645,-7.714,-8.880,-8.640,-5.934,-5.369,-1.243,-4.063,-0.088,0.979,-0.246,-0.549,-0.122,0.549,60.000,84616.000,1.000
-9.170,-5.575,-7.989,-9.629,-5.334,-3.302,-0.244,-4.333,-0.090,0.977,-0.249,-0.610,-0.183,0.488,60.000,84617.000,1.000
-6.151,-3.309,-6.436,-9.108,-5.097,-1.571,-0.009,-5.093,-0.091,0.975,-0.248,-0.610,-0.305,0.458,60.000,84618.000,1.000
-2.560,-1.427,-4.795,-7.587,-5.171,-0.387,-0.557,-6.005,-0.090,0.973,-0.245,-0.671,-0.305,0.488,60.000,84619.000,1.000
0.405,0.071,-3.547,-6.217,-4.975,0.489,-1.628,-6.326,-0.089,0.971,-0.246,-0.763,-0.305,0.366,60.000,84620.000,1.000
2.258,1.553,-2.419,-4.976,-3.743,1.529,-2.295,-5.255,-0.089,0.968,-0.245,-0.671,-0.214,0.488,60.000,84621.000,1.000
3.350,3.282,-0.626,-2.466,-1.021,3.215,-1.214,-2.310,-0.090,0.970,-0.244,-0.580,-0.214,0.458,60.000,84622.000,1.000
4.191,5.219,2.177,2.273,3.115,5.954,2.473,2.547,-0.090,0.969,-0.244,-0.427,-0.336,0.427,60.000,84623.000,1.000
4.836,7.249,5.332,8.240,8.173,9.998,8.512,8.954,-0.091,0.969,-0.246,-0.366,-0.366,0.427,60.000,84624.000,1.000
4.886,9.185,7.583,13.079,13.240,14.916,15.461,15.935,-0.091,0.970,-0.248,-0.153,-0.397,0.458,60.000,84625.000,1.000
3.986,10.472,7.986,15.099,16.966,19.141,21.201,21.768,-0.091,0.970,-0.247,0.061,-0.427,0.458,60.000,84626.000,1.000
2.075,10.208,6.376,14.299,17.993,20.608,23.898,24.542,-0.092,0.972,-0.246,0.061,-0.458,0.305,60.000,84627.000,1.000
-0.890,7.625,2.988,11.397,15.664,18.133,22.742,23.201,-0.091,0.973,-0.245,0.061,-0.519,0.336,60.000,84628.000,1.000
-5.007,2.779,-1.908,6.662,10.492,12.268,18.077,18.183,-0.090,0.973,-0.247,0.061,-0.549,0.458,60.000,84629.000,1.000
