EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
7.546,6.634,7.162,8.140,5.697,-2.704,0.205,2.055,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10160.000,0.000
7.524,6.554,7.075,7.720,5.391,-2.568,-0.105,1.823,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10161.000,0.000
7.705,6.536,7.212,7.753,5.142,-2.449,-0.225,1.669,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10162.000,0.000
7.774,6.392,7.244,7.720,4.828,-2.444,-0.424,1.494,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10163.000,0.000
7.709,6.163,7.140,7.480,4.485,-2.477,-0.709,1.321,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10164.000,0.000
7.597,5.928,7.018,7.191,4.181,-2.480,-0.960,1.197,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10165.000,0.000
7.416,5.657,6.861,6.877,3.879,-2.502,-1.210,1.066,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10166.000,0.000
7.128,5.321,6.592,6.413,3.523,-2.578,-1.563,0.865,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10167.000,0.000
6.839,5.004,6.288,5.859,3.154,-2.641,-1.961,0.638,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10168.000,0.000
6.667,4.780,6.092,5.433,2.848,-2.636,-2.264,0.463,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10169.000,0.000
6.573,4.600,5.989,5.176,2.581,-2.611,-2.474,0.324,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10170.000,0.000
6.443,4.380,5.854,4.912,2.289,-2.631,-2.713,0.159,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10171.000,0.000
6.268,4.133,5.659,4.555,1.976,-2.673,-3.005,-0.026,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10172.000,0.000
6.122,3.919,5.489,4.213,1.692,-2.683,-3.262,-0.180,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10173.000,0.000
6.004,3.727,5.364,3.952,1.438,-2.676,-3.462,-0.306,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10174.000,0.000
5.852,3.505,5.211,3.679,1.168,-2.698,-3.682,-0.451,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10175.000,0.000
5.659,3.261,5.006,3.327,0.878,-2.741,-3.950,-0.622,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10176.000,0.000
5.489,3.045,4.815,2.974,0.607,-2.761,-4.200,-0.777,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10177.000,0.000
5.362,2.861,4.675,2.699,0.366,-2.758,-4.395,-0.904,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10178.000,0.000
5.231,2.669,4.538,2.456,0.124,-2.768,-4.583,-1.034,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10179.000,0.000
5.071,2.457,4.365,2.168,-0.132,-2.797,-4.802,-1.183,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10180.000,0.000
4.913,2.254,4.188,1.858,-0.380,-2.820,-5.020,-1.326,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10181.000,0.000
4.781,2.075,4.040,1.592,-0.607,-2.825,-5.202,-1.448,-0.095,0.996,-0.183,0.977,-0.641,0.000,60.000,10182.000,0.000
4.584,1.838,3.771,1.201,-0.885,-2.916,-5.460,-1.663,-0.091,0.989,-0.185,0.763,-0.153,1.068,60.000,10183.000,1.000
4.045,1.288,2.863,0.076,-1.461,-3.477,-6.162,-2.384,-0.090,0.990,-0.186,0.763,-0.092,0.977,60.000,10184.000,1.000
2.873,0.082,0.774,-2.309,-2.669,-5.115,-7.674,-4.154,-0.093,0.990,-0.188,0.854,-0.092,0.946,60.000,10185.000,1.000
1.079,-1.918,-2.388,-5.665,-4.601,-8.140,-9.899,-7.057,-0.092,0.991,-0.188,0.885,-0.092,0.916,60.000,10186.000,1.000
-1.000,-4.388,-5.845,-9.244,-6.851,-12.020,-12.287,-10.384,-0.090,0.990,-0.189,0.885,0.031,0.763,60.000,10187.000,1.000
-2.882,-6.539,-8.664,-12.606,-8.606,-15.506,-14.219,-12.948,-0.088,0.990,-0.188,0.946,0.122,0.671,60.000,10188.000,1.000
-4.054,-7.507,-10.088,-15.395,-9.142,-17.458,-15.235,-13.799,-0.088,0.991,-0.183,0.946,0.153,0.671,60.000,10189.000,1.000
-4.156,-7.007,-9.790,-16.881,-8.391,-17.639,-15.121,-12.869,-0.088,0.990,-0.184,1.007,0.153,0.641,60.000,10190.000,1.000
-3.298,-5.691,-8.212,-16.438,-7.090,-16.751,-14.060,-11.041,-0.090,0.989,-0.186,0.977,0.122,0.519,60.000,10191.000,1.000
-2.116,-4.681,-6.513,-14.542,-6.263,-15.686,-12.640,-9.495,-0.093,0.991,-0.187,1.129,0.122,0.488,60.000,10192.000,1.000
-1.251,-4.537,-5.782,-12.798,-6.378,-14.668,-11.528,-8.829,-0.094,0.989,-0.187,1.160,0.244,0.397,60.000,10193.000,1.000
-0.651,-4.687,-6.088,-12.533,-6.962,-13.183,-10.987,-8.792,-0.092,0.991,-0.189,1.221,0.183,0.305,60.000,10194.000,1.000
0.461,-4.001,-6.347,-13.387,-7.073,-10.782,-10.694,-8.777,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10195.000,1.000
2.737,-1.987,-5.283,-13.571,-6.226,-7.870,-10.077,-8.449,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10196.000,0.000
5.891,0.679,-2.579,-11.613,-4.801,-5.523,-8.916,-7.942,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10197.000,0.000
8.835,2.758,0.823,-7.765,-3.614,-4.590,-7.566,-7.597,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10198.000,0.000
10.481,3.439,3.477,-3.772,-3.241,-5.104,-6.638,-7.624,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10199.000,0.000
10.502,2.799,4.528,-1.285,-3.684,-6.418,-6.470,-7.964,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10200.000,0.000
9.452,1.546,4.208,-0.622,-4.514,-7.694,-6.868,-8.354,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10201.000,0.000
8.172,0.400,3.301,-1.088,-5.259,-8.359,-7.391,-8.554,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10202.000,0.000
7.169,-0.305,2.387,-2.006,-5.695,-8.309,-7.785,-8.510,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10203.000,0.000
6.556,-0.557,1.704,-3.001,-5.826,-7.792,-8.025,-8.308,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10204.000,0.000
6.310,-0.477,1.395,-3.687,-5.746,-7.139,-8.109,-8.039,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10205.000,0.000
6.338,-0.255,1.489,-3.774,-5.578,-6.583,-8.025,-7.764,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10206.000,0.000
6.416,-0.118,1.758,-3.438,-5.458,-6.228,-7.871,-7.537,-0.092,0.989,-0.187,1.099,0.244,0.336,60.000,10207.000,0.000
6.289,-0.183,1.833,-3.257,-5.453,-6.109,-7.859,-7.400,-0.101,0.984,-0.186,1.343,-0.305,0.397,60.000,10208.000,1.000
5.846,-0.401,1.454,-3.789,-5.482,-6.310,-8.217,-7.356,-0.102,0.985,-0.189,1.434,-0.397,0.397,60.000,10209.000,1.000
5.127,-0.696,0.603,-5.126,-5.414,-7.001,-9.017,-7.409,-0.101,0.988,-0.189,1.434,-0.549,0.397,60.000,10210.000,1.000
4.083,-1.139,-0.590,-6.878,-5.278,-8.245,-10.075,-7.599,-0.103,0.992,-0.189,1.556,-0.671,0.305,60.000,10211.000,1.000
2.420,-1.792,-2.063,-8.764,-5.212,-9.710,-11.077,-7.915,-0.101,0.993,-0.187,1.495,-0.824,0.244,60.000,10212.000,1.000
-0.045,-2.360,-3.756,-10.876,-5.192,-10.644,-11.736,-8.169,-0.101,0.998,-0.187,1.465,-1.038,0.244,60.000,10213.000,1.000
-2.848,-2.274,-5.346,-13.086,-5.022,-10.345,-11.800,-8.095,-0.098,0.999,-0.190,1.343,-1.068,0.214,60.000,10214.000,1.000
-4.971,-1.254,-6.332,-14.662,-4.633,-8.836,-11.139,-7.652,-0.097,0.998,-0.188,1.160,-1.251,0.122,60.000,10215.000,1.000
-5.586,0.279,-6.446,-14.760,-4.311,-7.021,-9.931,-7.178,-0.097,0.998,-0.188,1.160,-1.251,0.122,60.000,10216.000,0.000
-4.655,1.445,-5.849,-13.083,-4.532,-6.046,-8.631,-7.158,-0.097,0.998,-0.188,1.160,-1.251,0.122,60.000,10217.000,0.000
-2.904,1.557,-4.982,-10.149,-5.535,-6.447,-7.690,-7.810,-0.097,0.998,-0.188,1.160,-1.251,0.122,60.000,10218.000,0.000
-1.336,0.577,-4.349,-7.164,-7.078,-7.856,-7.367,-8.905,-0.097,0.998,-0.188,1.160,-1.251,0.122,60.000,10219.000,0.000
-0.618,-0.929,-4.252,-5.342,-8.583,-9.403,-7.656,-9.949,-0.097,0.998,-0.188,1.160,-1.251,0.122,60.000,10220.000,0.000
-0.736,-2.230,-4.558,-4.992,-9.525,-10.353,-8.253,-10.520,-0.097,0.998,-0.188,1.160,-1.251,0.122,60.000,10221.000,0.000
-1.240,-2.924,-4.879,-5.473,-9.757,-10.469,-8.738,-10.502,-0.097,0.998,-0.188,1.160,-1.251,0.122,60.000,10222.000,0.000
-1.816,-3.135,-5.077,-6.171,-9.555,-10.048,-9.024,-10.122,-0.092,0.991,-0.188,0.397,-0.946,0.793,60.000,10223.000,1.000
-2.590,-3.425,-5.524,-7.201,-9.464,-9.861,-9.611,-9.843,-0.092,0.993,-0.191,0.305,-0.916,0.824,60.000,10224.000,1.000
-3.856,-4.495,-6.711,-8.803,-10.032,-10.749,-11.057,-10.135,-0.092,0.991,-0.190,0.366,-0.885,0.977,60.000,10225.000,1.000
-5.690,-6.697,-8.701,-10.600,-11.467,-12.821,-13.194,-11.151,-0.091,0.990,-0.191,0.305,-0.763,0.977,60.000,10226.000,1.000
-7.927,-9.666,-11.178,-12.221,-13.408,-15.040,-15.244,-12.501,-0.091,0.991,-0.189,0.305,-0.793,1.038,60.000,10227.000,1.000
-10.213,-12.365,-13.725,-14.004,-15.027,-15.862,-16.502,-13.391,-0.092,0.989,-0.188,0.275,-0.641,1.068,60.000,10228.000,1.000
-11.866,-13.692,-15.797,-16.233,-15.619,-14.558,-16.713,-13.228,-0.094,0.988,-0.190,0.275,-0.610,1.160,60.000,10229.000,1.000
-12.102,-13.321,-16.771,-18.177,-15.265,-12.033,-16.143,-12.238,-0.094,0.988,-0.191,0.244,-0.519,1.099,60.000,10230.000,1.000
-10.642,-11.914,-16.346,-18.609,-14.745,-10.099,-15.390,-11.305,-0.093,0.986,-0.187,0.244,-0.397,1.221,60.000,10231.000,1.000
-7.987,-10.387,-14.812,-17.167,-14.678,-9.733,-14.897,-11.061,-0.093,0.984,-0.188,0.336,-0.397,1.221,60.000,10232.000,1.000
-4.955,-9.016,-12.803,-14.811,-14.851,-10.141,-14.574,-11.257,-0.093,0.987,-0.190,0.549,-0.366,1.007,60.000,10233.000,1.000
-2.057,-7.424,-10.775,-12.858,-14.480,-9.651,-13.927,-11.058,-0.093,0.986,-0.190,0.580,-0.366,0.946,60.000,10234.000,1.000
0.550,-5.391,-8.832,-11.714,-13.122,-7.495,-12.538,-9.914,-0.092,0.986,-0.188,0.702,-0.305,0.916,60.000,10235.000,1.000
2.693,-3.411,-6.942,-10.628,-11.170,-4.491,-10.380,-8.034,-0.092,0.986,-0.188,0.702,-0.305,0.916,60.000,10236.000,0.000
4.041,-2.321,-5.174,-8.603,-9.461,-2.085,-7.796,-6.090,-0.092,0.986,-0.188,0.702,-0.305,0.916,60.000,10237.000,0.000
4.192,-2.551,-3.848,-5.656,-8.583,-1.101,-5.378,-4.663,-0.089,0.987,-0.191,0.763,-0.153,0.793,60.000,10238.000,1.000
2.646,-3.812,-3.590,-3.225,-8.583,-1.318,-3.794,-3.990,-0.091,0.987,-0.193,0.885,-0.153,0.702,60.000,10239.000,1.000
-0.927,-5.437,-4.882,-2.903,-9.175,-2.000,-3.494,-4.080,-0.093,0.987,-0.191,0.946,-0.122,0.671,60.000,10240.000,1.000
-6.210,-7.083,-7.559,-4.883,-10.180,-2.766,-4.598,-4.959,-0.092,0.987,-0.192,0.977,0.000,0.641,60.000,10241.000,1.000
-12.371,-8.996,-11.114,-8.331,-11.675,-3.803,-7.096,-6.660,-0.092,0.989,-0.190,0.977,0.000,0.641,60.000,10242.000,1.000
-18.399,-11.378,-15.089,-12.596,-13.576,-5.221,-10.760,-8.910,-0.092,0.988,-0.191,1.099,-0.061,0.488,60.000,10243.000,1.000
-22.913,-13.632,-18.638,-16.922,-15.209,-6.501,-14.636,-10.914,-0.093,0.989,-0.190,1.038,0.092,0.336,60.000,10244.000,1.000
-24.260,-14.569,-20.268,-19.613,-15.536,-6.714,-16.965,-11.635,-0.094,0.988,-0.189,1.221,0.061,0.488,60.000,10245.000,1.000
-21.651,-13.477,-18.799,-18.903,-13.956,-5.279,-16.229,-10.464,-0.093,0.989,-0.191,1.190,0.122,0.488,60.000,10246.000,1.000
-16.160,-10.840,-14.651,-14.946,-10.894,-2.518,-12.539,-7.737,-0.095,0.991,-0.189,1.190,0.153,0.275,60.000,10247.000,1.000
-10.137,-7.836,-9.758,-10.158,-7.521,0.573,-7.839,-4.574,-0.095,0.990,-0.194,1.221,0.153,0.336,60.000,10248.000,1.000
-5.429,-5.219,-5.989,-7.082,-4.843,3.072,-4.429,-2.127,-0.094,0.990,-0.192,1.129,0.153,0.305,60.000,10249.000,1.000
-2.248,-2.877,-3.723,-6.103,-3.038,4.653,-3.153,-0.831,-0.094,0.990,-0.190,1.160,0.031,0.244,60.000,10250.000,1.000
0.392,-0.393,-2.025,-5.539,-1.632,5.526,-3.093,-0.301,-0.096,0.990,-0.189,1.190,0.061,0.183,60.000,10251.000,1.000
3.370,2.241,-0.023,-3.821,-0.178,6.016,-2.916,0.125,-0.094,0.990,-0.189,1.129,0.031,0.214,60.000,10252.000,1.000
6.650,4.673,2.248,-1.141,1.428,6.397,-2.083,0.896,-0.097,0.992,-0.191,1.068,-0.061,0.122,60.000,10253.000,1.000
9.532,6.746,4.322,1.276,3.150,6.975,-0.791,2.187,-0.096,0.991,-0.189,1.007,-0.122,0.061,60.000,10254.000,1.000
11.412,8.639,6.179,3.059,4.956,7.922,0.699,3.941,-0.097,0.991,-0.189,0.977,0.000,0.061,60.000,10255.000,1.000
12.106,10.413,8.242,5.155,6.712,9.027,2.366,5.869,-0.097,0.990,-0.193,0.885,-0.122,0.122,60.000,10256.000,1.000
11.414,11.610,10.422,8.156,8.061,9.797,4.126,7.541,-0.097,0.990,-0.191,0.916,-0.305,0.214,60.000,10257.000,1.000
8.888,11.562,11.643,10.835,8.599,9.883,5.471,8.590,-0.097,0.992,-0.189,0.916,-0.305,0.183,60.000,10258.000,1.000
4.612,10.211,10.896,11.250,8.271,9.433,5.892,8.958,-0.098,0.993,-0.189,0.885,-0.427,0.183,60.000,10259.000,1.000
-0.025,8.384,8.606,9.168,7.511,8.941,5.567,8.910,-0.098,0.993,-0.189,0.885,-0.427,0.183,60.000,10260.000,0.000
-3.005,7.128,6.450,6.569,6.872,8.758,5.286,8.756,-0.098,0.993,-0.189,0.885,-0.427,0.183,60.000,10261.000,0.000
-3.252,6.901,5.851,5.667,6.598,8.849,5.664,8.605,-0.098,0.993,-0.189,0.885,-0.427,0.183,60.000,10262.000,0.000
-1.344,7.410,6.898,6.984,6.568,8.964,6.591,8.393,-0.098,0.993,-0.189,0.885,-0.427,0.183,60.000,10263.000,0.000
1.381,8.075,8.680,9.424,6.589,8.940,7.473,8.070,-0.099,0.993,-0.188,0.397,-0.702,0.366,60.000,10264.000,1.000
4.345,8.573,10.400,11.757,6.679,8.829,7.885,7.679,-0.096,0.993,-0.191,0.366,-0.763,0.397,60.000,10265.000,1.000
8.007,8.920,11.863,13.527,7.017,8.855,7.913,7.316,-0.098,0.995,-0.189,0.275,-0.916,0.458,60.000,10266.000,1.000
12.508,9.142,12.941,14.449,7.672,9.291,7.861,7.088,-0.098,0.994,-0.189,0.122,-0.916,0.458,60.000,10267.000,1.000
16.710,9.064,13.015,13.618,8.349,10.161,7.601,6.968,-0.096,0.994,-0.187,0.000,-1.038,0.488,60.000,10268.000,1.000
18.816,8.355,11.345,10.204,8.315,10.830,6.384,6.545,-0.094,0.995,-0.191,-0.061,-1.099,0.488,60.000,10269.000,1.000
17.588,6.669,7.825,4.767,6.723,10.174,3.589,5.208,-0.095,0.993,-0.191,-0.122,-1.160,0.549,60.000,10270.000,1.000
12.939,3.827,3.090,-0.926,3.253,7.538,-0.456,2.718,-0.095,0.993,-0.187,-0.214,-1.038,0.641,60.000,10271.000,1.000
5.749,0.056,-2.080,-5.570,-1.489,3.547,-4.626,-0.470,-0.094,0.990,-0.191,-0.305,-1.038,0.641,60.000,10272.000,1.000
-2.634,-3.896,-7.127,-9.266,-6.217,-0.149,-7.771,-3.400,-0.093,0.989,-0.187,-0.366,-1.068,0.610,60.000,10273.000,1.000
-10.765,-6.999,-11.506,-12.689,-9.662,-2.004,-9.209,-5.178,-0.094,0.990,-0.186,-0.336,-0.916,0.610,60.000,10274.000,1.000
-17.379,-8.567,-14.522,-15.756,-11.304,-1.640,-8.820,-5.559,-0.095,0.991,-0.183,-0.336,-0.946,0.641,60.000,10275.000,1.000
-21.766,-8.817,-15.745,-17.541,-11.622,-0.042,-7.090,-5.091,-0.094,0.991,-0.186,-0.275,-0.946,0.641,60.000,10276.000,1.000
-24.168,-8.747,-15.603,-17.566,-11.668,1.297,-5.053,-4.723,-0.094,0.990,-0.185,-0.366,-0.916,0.732,60.000,10277.000,1.000
-25.663,-9.348,-15.362,-16.802,-12.331,1.471,-3.934,-5.189,-0.095,0.992,-0.184,-0.397,-0.854,0.671,60.000,10278.000,1.000
-27.168,-10.828,-16.144,-16.805,-13.807,0.566,-4.472,-6.579,-0.093,0.991,-0.185,-0.305,-0.763,0.732,60.000,10279.000,1.000
-28.467,-12.550,-17.837,-17.805,-15.562,-0.746,-6.282,-8.282,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10280.000,1.000
-28.488,-13.680,-19.141,-18.178,-16.790,-1.778,-7.932,-9.341,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10281.000,0.000
-26.574,-13.883,-18.805,-16.095,-17.006,-2.141,-7.961,-9.058,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10282.000,0.000
-23.246,-13.444,-16.741,-11.469,-16.330,-1.858,-6.089,-7.516,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10283.000,0.000
-19.774,-12.873,-13.976,-6.107,-15.292,-1.288,-3.415,-5.516,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10284.000,0.000
-17.205,-12.470,-11.662,-2.069,-14.388,-0.806,-1.329,-3.922,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10285.000,0.000
-15.832,-12.231,-10.269,-0.148,-13.783,-0.533,-0.378,-3.083,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10286.000,0.000
-15.384,-12.062,-9.664,0.096,-13.404,-0.404,-0.297,-2.860,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10287.000,0.000
-15.418,-11.928,-9.571,-0.596,-13.159,-0.367,-0.718,-2.989,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10288.000,0.000
-15.512,-11.793,-9.709,-1.606,-12.978,-0.397,-1.394,-3.249,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10289.000,0.000
-15.338,-11.576,-9.738,-2.342,-12.754,-0.418,-1.990,-3.416,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10290.000,0.000
-14.791,-11.253,-9.419,-2.395,-12.400,-0.342,-2.174,-3.330,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10291.000,0.000
-14.021,-10.908,-8.826,-1.887,-11.953,-0.185,-1.980,-3.031,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10292.000,0.000
-13.250,-10.616,-8.208,-1.298,-11.518,-0.038,-1.741,-2.702,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10293.000,0.000
-12.582,-10.360,-7.687,-0.912,-11.135,0.066,-1.648,-2.453,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10294.000,0.000
-12.000,-10.095,-7.216,-0.660,-10.768,0.164,-1.611,-2.257,-0.092,0.990,-0.185,-0.488,-0.824,0.610,60.000,10295.000,0.000
-11.489,-9.844,-6.782,-0.455,-10.350,0.219,-1.613,-2.066,-0.094,0.993,-0.185,0.031,0.183,0.488,60.000,10296.000,1.000
-11.059,-9.657,-6.488,-0.418,-9.693,-0.004,-1.961,-1.854,-0.093,0.993,-0.184,0.031,0.275,0.549,60.000,10297.000,1.000
-10.656,-9.456,-6.440,-0.775,-8.454,-0.740,-2.974,-1.517,-0.094,0.993,-0.186,0.031,0.275,0.641,60.000,10298.000,1.000
-9.976,-8.951,-6.516,-1.475,-6.393,-1.851,-4.356,-0.830,-0.096,0.994,-0.184,-0.031,0.244,0.732,60.000,10299.000,1.000
-8.389,-7.865,-6.270,-1.836,-3.706,-2.884,-5.190,0.377,-0.099,0.993,-0.183,0.031,0.244,0.763,60.000,10300.000,1.000
-5.307,-6.299,-5.249,-0.904,-1.067,-3.481,-4.775,1.947,-0.098,0.993,-0.182,0.000,0.305,0.763,60.000,10301.000,1.000
-0.818,-4.676,-3.476,1.536,0.804,-3.457,-3.280,3.464,-0.097,0.993,-0.183,0.000,0.153,0.763,60.000,10302.000,1.000
4.136,-3.337,-1.523,4.462,1.727,-2.649,-1.528,4.623,-0.097,0.993,-0.183,-0.031,0.183,0.763,60.000,10303.000,1.000
8.305,-2.286,-0.059,6.388,2.089,-1.046,-0.301,5.369,-0.097,0.994,-0.183,-0.092,0.214,0.732,60.000,10304.000,1.000
10.924,-1.395,0.675,6.716,2.271,0.894,0.137,5.667,-0.096,0.995,-0.185,0.031,0.092,0.793,60.000,10305.000,1.000
11.975,-0.814,0.890,6.161,2.201,2.272,-0.011,5.379,-0.098,0.994,-0.185,0.061,0.061,0.824,60.000,10306.000,1.000
11.763,-1.073,0.746,5.677,1.526,2.288,-0.536,4.460,-0.097,0.993,-0.183,0.183,0.031,0.885,60.000,10307.000,1.000
10.461,-2.641,-0.031,5.177,0.127,0.825,-1.584,3.116,-0.097,0.993,-0.185,0.214,-0.092,0.916,60.000,10308.000,1.000
8.183,-5.306,-1.746,3.803,-1.650,-1.468,-3.321,1.687,-0.096,0.990,-0.184,0.275,-0.092,0.854,60.000,10309.000,1.000
5.436,-8.076,-3.958,1.478,-3.176,-3.624,-5.258,0.500,-0.096,0.990,-0.184,0.275,-0.092,0.854,60.000,10310.000,0.000
3.182,-9.806,-5.473,-0.441,-3.942,-4.954,-6.335,-0.245,-0.096,0.990,-0.184,0.275,-0.092,0.854,60.000,10311.000,0.000
2.231,-10.012,-5.321,-0.397,-3.873,-5.379,-5.883,-0.559,-0.096,0.990,-0.184,0.275,-0.092,0.854,60.000,10312.000,0.000
2.635,-9.049,-3.590,1.807,-3.265,-5.212,-4.211,-0.585,-0.096,0.990,-0.184,0.275,-0.092,0.854,60.000,10313.000,0.000
3.750,-7.644,-1.252,4.877,-2.509,-4.741,-2.219,-0.435,-0.096,0.990,-0.184,0.275,-0.092,0.854,60.000,10314.000,0.000
4.821,-6.405,0.664,7.277,-1.886,-4.135,-0.692,-0.183,-0.096,0.990,-0.184,0.275,-0.092,0.854,60.000,10315.000,0.000
