EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
4.410,8.007,4.362,4.212,5.348,3.887,-0.136,4.313,-0.091,0.986,-0.233,-0.061,-0.824,0.519,60.000,90592.000,1.000
5.515,8.717,5.933,5.972,6.283,4.864,2.016,5.582,-0.092,0.984,-0.231,-0.153,-0.793,0.702,60.000,90593.000,1.000
5.617,8.510,6.182,6.497,6.493,5.620,3.698,6.214,-0.092,0.983,-0.231,-0.183,-0.763,0.793,60.000,90594.000,1.000
5.245,7.747,5.291,5.637,6.102,6.084,4.410,6.151,-0.093,0.981,-0.229,-0.122,-0.610,0.793,60.000,90595.000,1.000
5.284,6.916,4.404,4.714,5.480,6.095,4.541,5.634,-0.091,0.979,-0.231,-0.122,-0.580,0.946,60.000,90596.000,1.000
6.113,6.212,4.371,4.798,4.828,5.496,4.473,4.846,-0.091,0.980,-0.227,-0.122,-0.488,0.916,60.000,90597.000,1.000
7.350,5.662,4.975,5.398,4.229,4.464,4.124,3.940,-0.091,0.979,-0.228,-0.092,-0.488,0.885,60.000,90598.000,1.000
8.357,5.416,5.490,5.237,3.853,3.570,3.430,3.198,-0.090,0.979,-0.229,-0.153,-0.488,0.916,60.000,90599.000,1.000
8.816,5.642,5.689,4.045,3.901,3.416,2.850,2.923,-0.090,0.979,-0.231,-0.031,-0.580,1.038,60.000,90600.000,1.000
8.640,6.084,5.892,2.883,4.280,4.058,2.926,3.075,-0.091,0.978,-0.225,0.000,-0.519,1.038,60.000,90601.000,1.000
7.526,5.925,6.075,2.567,4.486,4.820,3.419,3.161,-0.092,0.978,-0.226,-0.092,-0.458,1.190,60.000,90602.000,1.000
5.093,4.409,5.507,2.471,3.982,4.847,3.341,2.644,-0.092,0.978,-0.229,0.000,-0.366,1.160,60.000,90603.000,1.000
1.636,1.642,3.571,1.395,2.679,3.854,1.985,1.420,-0.092,0.978,-0.227,0.031,-0.488,1.099,60.000,90604.000,1.000
-1.629,-1.400,0.701,-0.716,0.959,2.242,-0.272,-0.190,-0.093,0.977,-0.229,0.061,-0.397,1.038,60.000,90605.000,1.000
-3.419,-3.688,-1.881,-2.558,-0.737,0.604,-2.287,-1.763,-0.093,0.976,-0.226,0.092,-0.458,1.099,60.000,90606.000,1.000
-3.504,-4.916,-3.376,-3.076,-2.262,-0.730,-3.283,-2.982,-0.093,0.976,-0.228,0.275,-0.397,1.099,60.000,90607.000,1.000
-2.857,-5.546,-4.164,-2.810,-3.780,-1.837,-3.640,-3.795,-0.094,0.977,-0.227,0.336,-0.519,1.007,60.000,90608.000,1.000
-2.659,-6.243,-5.177,-3.165,-5.515,-3.110,-4.441,-4.473,-0.095,0.976,-0.227,0.305,-0.366,0.885,60.000,90609.000,1.000
-3.240,-7.308,-6.637,-4.517,-7.446,-4.910,-6.229,-5.360,-0.092,0.975,-0.228,0.488,-0.549,0.946,60.000,90610.000,1.000
-4.110,-8.620,-7.810,-5.712,-9.272,-7.226,-8.493,-6.558,-0.093,0.974,-0.226,0.488,-0.427,0.885,60.000,90611.000,1.000
-4.850,-9.961,-8.100,-5.692,-10.690,-9.620,-10.400,-7.907,-0.091,0.975,-0.227,0.580,-0.397,0.885,60.000,90612.000,1.000
-5.626,-11.127,-7.879,-4.959,-11.530,-11.374,-11.556,-9.063,-0.089,0.975,-0.229,0.641,-0.275,0.763,60.000,90613.000,1.000
-6.698,-11.787,-7.903,-4.889,-11.695,-11.838,-11.921,-9.604,-0.089,0.977,-0.228,0.610,-0.427,0.763,60.000,90614.000,1.000
-7.824,-11.648,-8.283,-5.955,-11.278,-10.996,-11.509,-9.362,-0.091,0.977,-0.229,0.671,-0.427,0.732,60.000,90615.000,1.000
-8.481,-10.852,-8.460,-7.245,-10.713,-9.630,-10.434,-8.641,-0.092,0.978,-0.231,0.793,-0.244,0.732,60.000,90616.000,1.000
-8.589,-9.972,-8.087,-7.785,-10.500,-8.650,-9.045,-7.955,-0.091,0.979,-0.231,0.763,-0.275,0.610,60.000,90617.000,1.000
-8.665,-9.494,-7.538,-7.777,-10.669,-8.289,-7.813,-7.527,-0.093,0.981,-0.231,0.732,-0.244,0.671,60.000,90618.000,1.000
-9.189,-9.349,-7.317,-8.055,-10.623,-7.980,-6.918,-7.110,-0.093,0.980,-0.231,0.732,-0.244,0.793,60.000,90619.000,1.000
-9.972,-8.965,-7.163,-8.544,-9.562,-6.946,-5.953,-6.235,-0.093,0.981,-0.232,0.763,-0.305,0.702,60.000,90620.000,1.000
-10.280,-7.830,-6.150,-7.947,-7.109,-4.893,-4.212,-4.564,-0.091,0.982,-0.232,0.732,-0.183,0.458,60.000,90621.000,1.000
-9.552,-5.930,-3.774,-5.304,-3.545,-2.086,-1.331,-2.023,-0.092,0.984,-0.231,0.580,-0.305,0.427,60.000,90622.000,1.000
