EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
17.393,6.681,8.207,11.033,1.598,1.579,-0.447,1.028,-0.088,0.991,-0.157,0.702,-0.549,0.824,60.000,36543.000,0.000
17.045,6.438,8.062,10.794,1.377,1.501,-0.459,0.962,-0.088,0.991,-0.157,0.702,-0.549,0.824,60.000,36544.000,0.000
16.646,6.174,7.882,10.502,1.144,1.377,-0.528,0.898,-0.088,0.991,-0.157,0.702,-0.549,0.824,60.000,36545.000,0.000
16.223,5.878,7.671,10.199,0.877,1.196,-0.643,0.809,-0.088,0.991,-0.157,0.702,-0.549,0.824,60.000,36546.000,0.000
15.768,5.570,7.411,9.843,0.597,1.024,-0.793,0.703,-0.088,0.991,-0.157,0.702,-0.549,0.824,60.000,36547.000,0.000
15.299,5.287,7.121,9.418,0.348,0.911,-0.931,0.621,-0.088,0.991,-0.157,0.702,-0.549,0.824,60.000,36548.000,0.000
14.799,4.941,6.723,8.892,-0.011,0.702,-1.122,0.405,-0.082,0.999,-0.161,1.221,-0.183,0.854,60.000,36549.000,1.000
14.030,4.106,5.723,7.909,-1.113,-0.170,-1.760,-0.640,-0.082,1.000,-0.162,1.160,-0.122,0.854,60.000,36550.000,1.000
12.577,2.132,3.373,5.919,-3.849,-2.507,-3.415,-3.453,-0.084,1.000,-0.163,1.068,-0.061,0.854,60.000,36551.000,1.000
10.154,-1.297,-0.656,2.680,-8.513,-6.622,-6.335,-8.233,-0.084,0.999,-0.162,1.129,-0.061,0.763,60.000,36552.000,1.000
6.825,-5.690,-5.943,-1.688,-14.263,-11.663,-10.183,-13.940,-0.085,0.999,-0.160,1.038,-0.061,0.732,60.000,36553.000,1.000
3.156,-9.753,-11.355,-6.657,-19.343,-15.810,-14.015,-18.747,-0.084,1.000,-0.159,1.038,-0.092,0.641,60.000,36554.000,1.000
0.290,-12.017,-15.214,-10.888,-21.917,-17.479,-16.517,-20.978,-0.083,1.000,-0.164,1.038,-0.092,0.519,60.000,36555.000,1.000
-0.500,-11.774,-16.026,-12.519,-21.178,-16.509,-16.686,-20.046,-0.085,0.999,-0.162,0.885,-0.183,0.427,60.000,36556.000,1.000
1.288,-9.555,-13.546,-10.549,-17.860,-14.088,-14.551,-16.756,-0.085,1.000,-0.158,0.946,-0.153,0.336,60.000,36557.000,1.000
4.892,-6.664,-9.124,-5.967,-13.589,-11.564,-11.205,-12.610,-0.085,0.999,-0.158,0.916,-0.183,0.305,60.000,36558.000,1.000
8.789,-4.191,-4.792,-1.169,-9.713,-9.409,-7.943,-8.743,-0.086,0.999,-0.161,0.763,-0.153,0.336,60.000,36559.000,1.000
11.739,-2.429,-1.881,1.961,-6.744,-7.306,-5.372,-5.596,-0.088,0.999,-0.163,0.763,-0.153,0.427,60.000,36560.000,1.000
13.383,-1.174,-0.439,3.359,-4.689,-5.106,-3.447,-3.345,-0.085,0.998,-0.158,0.580,-0.397,0.397,60.000,36561.000,1.000
13.912,-0.308,0.153,4.132,-3.491,-3.284,-2.031,-2.118,-0.087,0.999,-0.158,0.580,-0.336,0.305,60.000,36562.000,1.000
13.440,0.085,0.217,4.854,-3.046,-2.335,-1.214,-1.811,-0.087,0.999,-0.160,0.519,-0.488,0.244,60.000,36563.000,1.000
11.903,-0.011,-0.449,4.926,-3.157,-2.197,-1.257,-2.136,-0.086,0.999,-0.160,0.458,-0.488,0.244,60.000,36564.000,1.000
9.578,-0.374,-1.811,3.823,-3.590,-2.445,-2.153,-2.844,-0.086,0.999,-0.161,0.397,-0.519,0.336,60.000,36565.000,1.000
7.324,-0.677,-3.043,2.385,-4.098,-2.709,-3.186,-3.693,-0.086,0.997,-0.157,0.458,-0.458,0.336,60.000,36566.000,1.000
5.856,-0.846,-3.262,2.018,-4.548,-2.870,-3.500,-4.449,-0.085,0.998,-0.159,0.397,-0.458,0.397,60.000,36567.000,1.000
4.845,-1.252,-2.761,2.701,-5.124,-3.090,-3.265,-5.097,-0.087,0.998,-0.159,0.244,-0.549,0.488,60.000,36568.000,1.000
3.211,-2.349,-2.868,2.739,-6.167,-3.704,-3.593,-5.853,-0.087,0.995,-0.158,0.275,-0.549,0.488,60.000,36569.000,1.000
0.353,-4.194,-4.476,0.798,-7.824,-5.076,-5.252,-6.980,-0.088,0.998,-0.156,0.244,-0.610,0.397,60.000,36570.000,1.000
-3.273,-6.466,-7.151,-2.507,-9.979,-7.442,-7.935,-8.647,-0.085,0.997,-0.157,0.244,-0.610,0.488,60.000,36571.000,1.000
-6.709,-8.756,-9.754,-5.424,-12.259,-10.505,-10.617,-10.708,-0.088,0.996,-0.157,0.214,-0.610,0.580,60.000,36572.000,1.000
-9.255,-10.616,-11.526,-7.019,-13.986,-13.181,-12.272,-12.512,-0.086,0.999,-0.159,0.244,-0.580,0.580,60.000,36573.000,1.000
-10.547,-11.492,-12.308,-7.706,-14.389,-14.182,-12.439,-13.198,-0.086,0.998,-0.158,0.305,-0.580,0.610,60.000,36574.000,1.000
-10.247,-10.929,-11.946,-7.962,-13.086,-13.010,-11.261,-12.309,-0.087,0.998,-0.157,0.214,-0.549,0.671,60.000,36575.000,1.000
-8.118,-8.984,-10.073,-7.327,-10.407,-10.257,-9.042,-10.112,-0.087,0.998,-0.157,0.183,-0.519,0.671,60.000,36576.000,1.000
-4.531,-6.348,-6.774,-5.191,-7.221,-7.012,-6.046,-7.353,-0.086,0.997,-0.157,0.153,-0.641,0.793,60.000,36577.000,1.000
-0.622,-3.930,-3.095,-2.125,-4.412,-4.131,-2.848,-4.760,-0.086,0.998,-0.157,0.092,-0.702,0.854,60.000,36578.000,1.000
2.319,-2.297,-0.446,0.263,-2.447,-1.973,-0.446,-2.819,-0.084,0.996,-0.155,0.092,-0.702,0.854,60.000,36579.000,1.000
3.726,-1.481,0.586,0.972,-1.301,-0.517,0.502,-1.723,-0.085,0.997,-0.157,0.000,-0.702,0.885,60.000,36580.000,1.000
3.966,-1.234,0.594,0.676,-0.688,0.348,0.405,-1.305,-0.085,0.996,-0.159,0.031,-0.580,0.824,60.000,36581.000,1.000
3.615,-1.508,0.356,0.671,-0.511,0.443,0.035,-1.305,-0.084,0.996,-0.154,0.092,-0.519,0.824,60.000,36582.000,1.000
2.810,-2.500,-0.176,1.104,-1.016,-0.673,-0.642,-1.726,-0.083,0.995,-0.156,0.122,-0.549,0.793,60.000,36583.000,1.000
1.611,-4.005,-1.414,0.973,-2.290,-2.946,-2.204,-2.631,-0.082,0.995,-0.156,0.153,-0.549,0.793,60.000,36584.000,1.000
0.657,-5.099,-2.971,-0.142,-3.803,-5.412,-4.533,-3.736,-0.082,0.996,-0.154,0.214,-0.488,0.763,60.000,36585.000,1.000
0.843,-4.903,-3.655,-1.161,-4.758,-6.856,-6.478,-4.506,-0.082,0.997,-0.156,0.122,-0.519,0.732,60.000,36586.000,1.000
2.280,-3.538,-2.766,-0.756,-4.796,-6.725,-6.819,-4.567,-0.083,0.996,-0.157,0.336,-0.427,0.702,60.000,36587.000,1.000
3.896,-2.062,-1.071,0.822,-4.226,-5.404,-5.472,-3.941,-0.083,0.997,-0.156,0.305,-0.427,0.610,60.000,36588.000,1.000
4.286,-1.534,-0.168,1.805,-3.628,-3.837,-3.677,-3.035,-0.085,0.997,-0.155,0.244,-0.366,0.580,60.000,36589.000,1.000
3.017,-2.209,-0.828,0.976,-3.309,-2.861,-2.814,-2.344,-0.083,0.997,-0.156,0.244,-0.275,0.488,60.000,36590.000,1.000
1.021,-3.593,-2.225,-0.811,-3.166,-2.791,-3.106,-2.090,-0.083,0.996,-0.155,0.244,-0.153,0.458,60.000,36591.000,1.000
-0.358,-5.122,-3.009,-1.707,-3.023,-3.508,-3.718,-2.156,-0.085,0.997,-0.156,0.336,-0.336,0.458,60.000,36592.000,1.000
-0.591,-6.589,-2.868,-1.125,-2.939,-4.715,-3.974,-2.335,-0.085,0.998,-0.156,0.336,-0.366,0.427,60.000,36593.000,1.000
-0.138,-7.962,-2.629,-0.238,-3.136,-6.135,-4.040,-2.520,-0.087,1.000,-0.153,0.336,-0.214,0.336,60.000,36594.000,1.000
0.393,-9.025,-2.925,-0.199,-3.629,-7.525,-4.245,-2.616,-0.087,1.000,-0.155,0.366,-0.183,0.336,60.000,36595.000,1.000
0.875,-9.419,-3.311,-0.633,-4.061,-8.511,-4.148,-2.404,-0.085,0.999,-0.155,0.519,-0.183,0.244,60.000,36596.000,1.000
1.327,-9.094,-3.058,-0.480,-4.083,-8.626,-2.954,-1.726,-0.085,1.001,-0.157,0.366,-0.214,0.244,60.000,36597.000,1.000
1.352,-8.502,-2.390,0.117,-3.749,-7.554,-0.676,-0.750,-0.085,1.002,-0.158,0.488,-0.305,0.275,60.000,36598.000,1.000
0.421,-8.079,-2.259,-0.212,-3.259,-5.163,1.885,0.261,-0.085,1.002,-0.158,0.397,-0.244,0.305,60.000,36599.000,1.000
-1.397,-7.820,-3.115,-2.175,-2.620,-1.732,4.046,1.230,-0.084,1.003,-0.157,0.366,-0.183,0.275,60.000,36600.000,1.000
-3.480,-7.711,-4.519,-4.747,-1.939,1.553,5.498,2.005,-0.084,1.002,-0.156,0.305,-0.214,0.366,60.000,36601.000,1.000
-5.467,-8.194,-5.912,-6.350,-1.695,3.040,5.958,2.161,-0.087,1.001,-0.157,0.214,-0.153,0.397,60.000,36602.000,1.000
-7.686,-9.768,-7.323,-6.676,-2.339,1.996,5.112,1.406,-0.087,1.001,-0.158,0.183,-0.214,0.488,60.000,36603.000,1.000
-10.588,-12.249,-9.103,-6.842,-3.797,-0.792,2.861,-0.094,-0.087,1.002,-0.158,0.214,-0.183,0.458,60.000,36604.000,1.000
-13.856,-14.665,-11.072,-7.735,-5.511,-3.835,-0.427,-1.932,-0.086,1.002,-0.158,0.092,-0.122,0.610,60.000,36605.000,1.000
-16.316,-15.920,-12.222,-8.719,-6.869,-6.020,-3.785,-3.733,-0.084,1.000,-0.155,0.092,-0.214,0.671,60.000,36606.000,1.000
-16.925,-15.617,-11.619,-8.491,-7.574,-7.102,-6.093,-5.162,-0.085,0.998,-0.156,0.092,-0.153,0.763,60.000,36607.000,1.000
-15.722,-14.234,-9.485,-6.914,-7.669,-7.491,-6.890,-5.875,-0.087,0.998,-0.156,0.214,-0.183,0.763,60.000,36608.000,1.000
-13.585,-12.518,-6.990,-5.274,-7.230,-7.578,-6.528,-5.571,-0.087,0.998,-0.153,0.183,-0.275,0.763,60.000,36609.000,1.000
-11.237,-10.893,-5.057,-4.648,-6.213,-7.379,-5.514,-4.206,-0.089,1.000,-0.154,0.305,-0.244,0.824,60.000,36610.000,1.000
-8.801,-9.494,-3.735,-4.632,-4.650,-6.735,-3.994,-2.159,-0.087,0.999,-0.155,0.366,-0.275,0.732,60.000,36611.000,1.000
-6.252,-8.421,-2.650,-4.039,-2.821,-5.493,-1.889,-0.030,-0.089,0.998,-0.151,0.397,-0.275,0.702,60.000,36612.000,1.000
-3.934,-7.692,-1.710,-2.544,-1.082,-3.577,0.617,1.789,-0.090,0.997,-0.152,0.488,-0.275,0.824,60.000,36613.000,1.000
-2.433,-7.117,-1.169,-1.122,0.318,-1.294,2.866,3.217,-0.090,0.996,-0.152,0.488,-0.336,0.732,60.000,36614.000,1.000
-2.045,-6.489,-1.158,-0.844,1.117,0.424,4.006,4.129,-0.090,0.991,-0.151,0.458,-0.397,0.793,60.000,36615.000,1.000
-2.508,-5.830,-1.390,-1.646,1.012,0.545,3.543,4.182,-0.090,0.990,-0.151,0.580,-0.427,0.793,60.000,36616.000,1.000
-3.301,-5.368,-1.519,-2.646,-0.092,-1.113,1.703,3.172,-0.088,0.988,-0.154,0.732,-0.549,0.793,60.000,36617.000,1.000
-4.156,-5.315,-1.668,-3.542,-1.877,-3.551,-0.799,1.377,-0.087,0.987,-0.158,0.885,-0.610,0.763,60.000,36618.000,1.000
-5.110,-5.561,-2.274,-5.027,-3.701,-5.178,-3.198,-0.608,-0.085,0.987,-0.159,1.099,-0.580,0.702,60.000,36619.000,1.000
-6.055,-5.604,-3.317,-7.550,-4.900,-4.874,-4.810,-2.235,-0.085,0.987,-0.159,1.099,-0.580,0.702,60.000,36620.000,0.000
-6.566,-4.948,-4.084,-10.307,-5.167,-2.715,-5.100,-3.203,-0.085,0.987,-0.159,1.099,-0.580,0.702,60.000,36621.000,0.000
-6.291,-3.590,-3.831,-11.864,-4.697,0.182,-4.027,-3.505,-0.085,0.987,-0.159,1.099,-0.580,0.702,60.000,36622.000,0.000
-5.325,-2.013,-2.487,-11.492,-3.965,2.518,-2.192,-3.342,-0.085,0.987,-0.159,1.099,-0.580,0.702,60.000,36623.000,0.000
-4.160,-0.775,-0.700,-9.727,-3.363,3.620,-0.471,-2.984,-0.085,0.987,-0.159,1.099,-0.580,0.702,60.000,36624.000,0.000
-3.336,-0.172,0.717,-7.664,-3.021,3.592,0.604,-2.602,-0.082,0.988,-0.160,1.862,-0.366,0.977,60.000,36625.000,1.000
-3.191,-0.261,1.353,-5.802,-2.832,2.908,1.178,-2.173,-0.085,0.991,-0.162,2.014,-0.305,0.946,60.000,36626.000,1.000
-4.024,-1.119,1.087,-4.075,-2.683,1.909,1.612,-1.645,-0.086,0.994,-0.164,2.075,-0.244,0.916,60.000,36627.000,1.000
-6.227,-2.823,-0.319,-2.978,-2.637,0.643,1.722,-1.177,-0.087,0.996,-0.164,2.197,-0.366,0.854,60.000,36628.000,1.000
-9.748,-4.998,-2.859,-3.491,-2.724,-0.813,0.998,-0.946,-0.088,0.999,-0.160,2.197,-0.366,0.763,60.000,36629.000,1.000
-13.464,-6.644,-5.503,-5.473,-2.661,-2.100,-0.423,-0.807,-0.090,1.000,-0.163,2.167,-0.458,0.824,60.000,36630.000,1.000
-15.589,-6.795,-6.524,-7.139,-2.079,-2.805,-1.604,-0.455,-0.089,1.001,-0.161,2.045,-0.519,0.763,60.000,36631.000,1.000
-15.005,-5.317,-4.939,-6.691,-0.888,-2.723,-1.656,0.214,-0.088,1.000,-0.161,1.923,-0.519,0.671,60.000,36632.000,1.000
-12.133,-2.911,-1.438,-4.106,0.735,-1.804,-0.457,1.117,-0.089,1.003,-0.162,1.862,-0.702,0.580,60.000,36633.000,1.000
-8.453,-0.454,2.246,-0.987,2.583,-0.148,1.443,2.205,-0.089,1.005,-0.160,1.801,-0.549,0.458,60.000,36634.000,1.000
-5.274,1.578,4.807,1.202,4.505,1.920,3.425,3.509,-0.089,1.008,-0.161,1.587,-0.671,0.397,60.000,36635.000,1.000
-3.012,3.122,6.111,2.386,6.239,3.879,5.139,4.915,-0.087,1.008,-0.157,1.312,-0.702,0.305,60.000,36636.000,1.000
-1.500,4.135,6.637,3.310,7.314,5.148,6.301,5.989,-0.085,1.009,-0.159,0.977,-0.763,0.244,60.000,36637.000,1.000
-0.609,4.437,6.603,4.103,7.284,5.396,6.458,6.188,-0.086,1.010,-0.161,0.702,-0.763,0.153,60.000,36638.000,1.000
-0.315,4.083,5.952,3.996,6.191,4.877,5.343,5.373,-0.086,1.011,-0.158,0.488,-0.732,0.092,60.000,36639.000,1.000
-0.302,3.624,5.033,2.577,4.746,4.316,3.565,4.074,-0.086,1.011,-0.161,0.397,-0.763,0.122,60.000,36640.000,1.000
0.006,3.634,4.712,0.719,3.786,4.246,2.462,3.016,-0.084,1.013,-0.162,0.153,-0.641,0.122,60.000,36641.000,1.000
0.718,3.952,5.400,-0.384,3.422,4.467,2.777,2.300,-0.083,1.012,-0.159,-0.153,-0.702,0.214,60.000,36642.000,1.000
1.009,3.736,6.210,-0.857,2.948,4.287,3.649,1.316,-0.083,1.011,-0.160,-0.275,-0.671,0.214,60.000,36643.000,1.000
-0.145,2.455,5.680,-1.973,1.782,3.389,3.435,-0.398,-0.083,1.011,-0.162,-0.519,-0.610,0.305,60.000,36644.000,1.000
-2.635,0.716,3.542,-4.076,0.371,2.320,1.636,-2.341,-0.082,1.009,-0.162,-0.610,-0.488,0.397,60.000,36645.000,1.000
-4.985,-0.146,1.349,-5.473,-0.097,1.997,-0.377,-3.269,-0.083,1.007,-0.159,-0.763,-0.366,0.305,60.000,36646.000,1.000
-5.760,0.686,0.958,-4.155,1.129,2.865,-0.744,-2.299,-0.083,1.005,-0.160,-0.854,-0.366,0.427,60.000,36647.000,1.000
-4.933,2.850,2.657,-0.255,3.716,4.711,1.120,0.382,-0.086,1.003,-0.157,-0.916,-0.214,0.519,60.000,36648.000,1.000
-3.667,5.246,5.020,3.892,6.631,6.898,4.163,3.743,-0.087,0.999,-0.157,-0.916,-0.244,0.488,60.000,36649.000,1.000
-3.082,6.780,6.346,6.034,8.766,8.474,6.675,6.504,-0.086,0.998,-0.155,-0.824,-0.305,0.610,60.000,36650.000,1.000
-3.468,6.800,5.988,5.901,9.331,8.484,7.519,7.685,-0.085,0.996,-0.154,-0.824,-0.214,0.641,60.000,36651.000,1.000
-4.490,5.250,4.396,4.773,8.162,6.634,6.659,7.094,-0.086,0.994,-0.156,-0.763,-0.214,0.702,60.000,36652.000,1.000
